basin,resource,date,Observed,Simulated
merced,Merced River Outflow,4/1/1994,362.3333333,235.0213245
merced,Merced River Outflow,5/1/1994,418.3870968,285.0273644
merced,Merced River Outflow,6/1/1994,176.2333333,165.2741996
merced,Merced River Outflow,7/1/1994,310.3225806,165.2741996
merced,Merced River Outflow,8/1/1994,92.41935484,165.2741996
merced,Merced River Outflow,9/1/1994,79.36666667,165.2741996
merced,Merced River Outflow,10/1/1994,349.0645161,325.3940031
merced,Merced River Outflow,11/1/1994,237.0333333,249.8889394
merced,Merced River Outflow,12/1/1994,217.7741935,249.8889394
merced,Merced River Outflow,1/1/1995,579.7741935,249.8889394
merced,Merced River Outflow,2/1/1995,301.2142857,249.8889394
merced,Merced River Outflow,3/1/1995,2340.741935,4532.858285
merced,Merced River Outflow,4/1/1995,3268.333333,4124.527804
merced,Merced River Outflow,5/1/1995,3761.612903,3044.004528
merced,Merced River Outflow,6/1/1995,3185,2032.641398
merced,Merced River Outflow,7/1/1995,2456,1621.152448
merced,Merced River Outflow,8/1/1995,547.1612903,269.8706777
merced,Merced River Outflow,9/1/1995,736.6333333,1854.45656
merced,Merced River Outflow,10/1/1995,,2794.266392
merced,Merced River Outflow,11/1/1995,,249.8889394
merced,Merced River Outflow,12/1/1995,,636.3369532
merced,Merced River Outflow,1/1/1996,,478.8133733
merced,Merced River Outflow,2/1/1996,,2883.504505
merced,Merced River Outflow,3/1/1996,,3099.046755
merced,Merced River Outflow,4/1/1996,,2426.813376
merced,Merced River Outflow,5/1/1996,,5423.81536
merced,Merced River Outflow,6/1/1996,,1529.177424
merced,Merced River Outflow,7/1/1996,,175.1623996
merced,Merced River Outflow,8/1/1996,,175.1623996
merced,Merced River Outflow,9/1/1996,,175.1623996
merced,Merced River Outflow,10/1/1996,,337.9934837
merced,Merced River Outflow,11/1/1996,,249.8889394
merced,Merced River Outflow,12/1/1996,,1727.909904
merced,Merced River Outflow,1/1/1997,,6477.545193
merced,Merced River Outflow,2/1/1997,,2817.962693
merced,Merced River Outflow,3/1/1997,,2173.364264
merced,Merced River Outflow,4/1/1997,,2465.354159
merced,Merced River Outflow,5/1/1997,,4038.589419
merced,Merced River Outflow,6/1/1997,,195.5873066
merced,Merced River Outflow,7/1/1997,,175.1623996
merced,Merced River Outflow,8/1/1997,,175.1623996
merced,Merced River Outflow,9/1/1997,,175.1623996
merced,Merced River Outflow,10/1/1997,,337.9934837
merced,Merced River Outflow,11/1/1997,,249.8889394
merced,Merced River Outflow,12/1/1997,,249.8889394
merced,Merced River Outflow,1/1/1998,,249.8889394
merced,Merced River Outflow,2/1/1998,,3723.028199
merced,Merced River Outflow,3/1/1998,,3383.572854
merced,Merced River Outflow,4/1/1998,,2511.767708
merced,Merced River Outflow,5/1/1998,,1064.039811
merced,Merced River Outflow,6/1/1998,,333.7662586
merced,Merced River Outflow,7/1/1998,,1612.316407
merced,Merced River Outflow,8/1/1998,,175.1623996
merced,Merced River Outflow,9/1/1998,,1282.828588
merced,Merced River Outflow,10/1/1998,,2767.027333
merced,Merced River Outflow,11/1/1998,,249.8889394
merced,Merced River Outflow,12/1/1998,,249.8889394
merced,Merced River Outflow,1/1/1999,,525.207976
merced,Merced River Outflow,2/1/1999,,1607.82324
merced,Merced River Outflow,3/1/1999,,1371.752168
merced,Merced River Outflow,4/1/1999,,1135.391309
merced,Merced River Outflow,5/1/1999,,2695.742995
merced,Merced River Outflow,6/1/1999,,200.1813664
merced,Merced River Outflow,7/1/1999,,175.1623996
merced,Merced River Outflow,8/1/1999,,175.1623996
merced,Merced River Outflow,9/1/1999,,175.1623996
merced,Merced River Outflow,10/1/1999,,337.9934837
merced,Merced River Outflow,11/1/1999,,249.8889394
merced,Merced River Outflow,12/1/1999,,249.8889394
merced,Merced River Outflow,1/1/2000,,249.8889394
merced,Merced River Outflow,2/1/2000,,1354.882892
merced,Merced River Outflow,3/1/2000,,2422.408459
merced,Merced River Outflow,4/1/2000,,3725.049994
merced,Merced River Outflow,5/1/2000,,1269.947928
merced,Merced River Outflow,6/1/2000,,175.1623996
merced,Merced River Outflow,7/1/2000,,175.1623996
merced,Merced River Outflow,8/1/2000,,175.1623996
merced,Merced River Outflow,9/1/2000,,175.1623996
merced,Merced River Outflow,10/1/2000,,337.9934837
merced,Merced River Outflow,11/1/2000,,249.8889394
merced,Merced River Outflow,12/1/2000,,249.8889394
merced,Merced River Outflow,1/1/2001,,249.8889394
merced,Merced River Outflow,2/1/2001,,249.8889394
merced,Merced River Outflow,3/1/2001,,299.8949793
merced,Merced River Outflow,4/1/2001,,235.0213245
merced,Merced River Outflow,5/1/2001,,285.0273644
merced,Merced River Outflow,6/1/2001,,165.2741996
merced,Merced River Outflow,7/1/2001,,165.2741996
merced,Merced River Outflow,8/1/2001,,165.2741996
merced,Merced River Outflow,9/1/2001,,165.2741996
merced,Merced River Outflow,10/1/2001,413.1290323,325.3940031
merced,Merced River Outflow,11/1/2001,514.9333333,249.8889394
merced,Merced River Outflow,12/1/2001,470.7419355,249.8889394
merced,Merced River Outflow,1/1/2002,381.6451613,249.8889394
merced,Merced River Outflow,2/1/2002,244.4642857,249.8889394
merced,Merced River Outflow,3/1/2002,240.3870968,299.8949793
merced,Merced River Outflow,4/1/2002,348.1333333,249.8536244
merced,Merced River Outflow,5/1/2002,626.1935484,299.8596643
merced,Merced River Outflow,6/1/2002,188.7333333,175.1623996
merced,Merced River Outflow,7/1/2002,96.90322581,175.1623996
merced,Merced River Outflow,8/1/2002,86.48387097,175.1623996
merced,Merced River Outflow,9/1/2002,94.06666667,175.1623996
merced,Merced River Outflow,10/1/2002,329.8064516,337.9934837
merced,Merced River Outflow,11/1/2002,259.9333333,249.8889394
merced,Merced River Outflow,12/1/2002,255.2903226,249.8889394
merced,Merced River Outflow,1/1/2003,225.6451613,249.8889394
merced,Merced River Outflow,2/1/2003,220.4285714,249.8889394
merced,Merced River Outflow,3/1/2003,232.483871,299.8949793
merced,Merced River Outflow,4/1/2003,488.1,249.8536244
merced,Merced River Outflow,5/1/2003,668.5806452,1076.124811
merced,Merced River Outflow,6/1/2003,192.4,1487.904944
merced,Merced River Outflow,7/1/2003,126.1612903,175.1623996
merced,Merced River Outflow,8/1/2003,100.0967742,175.1623996
merced,Merced River Outflow,9/1/2003,96.16666667,175.1623996
merced,Merced River Outflow,10/1/2003,282.3225806,337.9934837
merced,Merced River Outflow,11/1/2003,264.5333333,249.8889394
merced,Merced River Outflow,12/1/2003,240.8387097,306.1888575
merced,Merced River Outflow,1/1/2004,258.5483871,327.2445845
merced,Merced River Outflow,2/1/2004,330.6206897,985.6502912
merced,Merced River Outflow,3/1/2004,272.2580645,1072.414357
merced,Merced River Outflow,4/1/2004,427.4333333,235.0213245
merced,Merced River Outflow,5/1/2004,669.2580645,285.0273644
merced,Merced River Outflow,6/1/2004,141.1333333,165.2741996
merced,Merced River Outflow,7/1/2004,95.64516129,165.2741996
merced,Merced River Outflow,8/1/2004,100.1612903,165.2741996
merced,Merced River Outflow,9/1/2004,110.4666667,165.2741996
merced,Merced River Outflow,10/1/2004,308.516129,325.3940031
merced,Merced River Outflow,11/1/2004,254.3666667,249.8889394
merced,Merced River Outflow,12/1/2004,283.2903226,249.8889394
merced,Merced River Outflow,1/1/2005,851.4516129,549.5586059
merced,Merced River Outflow,2/1/2005,478.5357143,2055.975955
merced,Merced River Outflow,3/1/2005,1108.580645,3258.271362
merced,Merced River Outflow,4/1/2005,2677.666667,1611.003699
merced,Merced River Outflow,5/1/2005,2428.064516,3011.261671
merced,Merced River Outflow,6/1/2005,1838.333333,2273.348002
merced,Merced River Outflow,7/1/2005,936.0322581,437.5184733
merced,Merced River Outflow,8/1/2005,715.0967742,175.1623996
merced,Merced River Outflow,9/1/2005,773.5666667,175.1623996
merced,Merced River Outflow,10/1/2005,410.6774194,2323.623371
merced,Merced River Outflow,11/1/2005,247.6,249.8889394
merced,Merced River Outflow,12/1/2005,671.5483871,816.5398591
merced,Merced River Outflow,1/1/2006,2530,1845.522048
merced,Merced River Outflow,2/1/2006,777.3571429,996.9416313
merced,Merced River Outflow,3/1/2006,2748.387097,2739.571055
merced,Merced River Outflow,4/1/2006,4615.666667,4844.186265
merced,Merced River Outflow,5/1/2006,4112.580645,5036.219647
merced,Merced River Outflow,6/1/2006,2565,3759.691309
merced,Merced River Outflow,7/1/2006,696.1290323,175.1623996
merced,Merced River Outflow,8/1/2006,676.4516129,175.1623996
merced,Merced River Outflow,9/1/2006,694.8333333,175.1623996
merced,Merced River Outflow,10/1/2006,959.6774194,337.9934837
merced,Merced River Outflow,11/1/2006,399.6333333,249.8889394
merced,Merced River Outflow,12/1/2006,330.8064516,249.8889394
merced,Merced River Outflow,1/1/2007,317.8387097,249.8889394
merced,Merced River Outflow,2/1/2007,290.25,249.8889394
merced,Merced River Outflow,3/1/2007,267.1935484,299.8949793
merced,Merced River Outflow,4/1/2007,340.6666667,235.0213245
merced,Merced River Outflow,5/1/2007,660.8709677,285.0273644
merced,Merced River Outflow,6/1/2007,479.6,165.2741996
merced,Merced River Outflow,7/1/2007,130.4677419,165.2741996
merced,Merced River Outflow,8/1/2007,128.7322581,165.2741996
merced,Merced River Outflow,9/1/2007,121.2482759,165.2741996
merced,Merced River Outflow,10/1/2007,,325.3940031
merced,Merced River Outflow,11/1/2007,,249.8889394
merced,Merced River Outflow,12/1/2007,,249.8889394
merced,Merced River Outflow,1/1/2008,,249.8889394
merced,Merced River Outflow,2/1/2008,,249.8889394
merced,Merced River Outflow,3/1/2008,,299.8949793
merced,Merced River Outflow,4/1/2008,,235.0213245
merced,Merced River Outflow,5/1/2008,,285.0273644
merced,Merced River Outflow,6/1/2008,,165.2741996
merced,Merced River Outflow,7/1/2008,,120.3206383
merced,Merced River Outflow,8/1/2008,,22.36204047
merced,Merced River Outflow,9/1/2008,138,29.04564947
merced,Merced River Outflow,10/1/2008,283.9677419,36.18727094
merced,Merced River Outflow,11/1/2008,285.4666667,249.8889394
merced,Merced River Outflow,12/1/2008,235.1290323,232.1837652
merced,Merced River Outflow,1/1/2009,221.6774194,249.8889394
merced,Merced River Outflow,2/1/2009,253.9285714,249.8889394
merced,Merced River Outflow,3/1/2009,262.1935484,299.8949793
merced,Merced River Outflow,4/1/2009,195.2666667,249.8536244
merced,Merced River Outflow,5/1/2009,280.3870968,299.8596643
merced,Merced River Outflow,6/1/2009,154.1366667,175.1623996
merced,Merced River Outflow,7/1/2009,57.76451613,175.1623996
merced,Merced River Outflow,8/1/2009,57.41290323,175.1623996
merced,Merced River Outflow,9/1/2009,94.59333333,175.1623996
merced,Merced River Outflow,10/1/2009,334.0967742,337.9934837
merced,Merced River Outflow,11/1/2009,292.5666667,249.8889394
merced,Merced River Outflow,12/1/2009,234.9032258,249.8889394
merced,Merced River Outflow,1/1/2010,310.0645161,249.8889394
merced,Merced River Outflow,2/1/2010,293.2142857,249.8889394
merced,Merced River Outflow,3/1/2010,316.8709677,299.8949793
merced,Merced River Outflow,4/1/2010,518.8,249.8536244
merced,Merced River Outflow,5/1/2010,586.2580645,299.8596643
merced,Merced River Outflow,6/1/2010,425.1666667,175.1623996
merced,Merced River Outflow,7/1/2010,177.9354839,175.1623996
merced,Merced River Outflow,8/1/2010,157,175.1623996
merced,Merced River Outflow,9/1/2010,613.9310345,175.1623996
merced,Merced River Outflow,10/1/2010,,337.9934837
merced,Merced River Outflow,11/1/2010,,249.8889394
merced,Merced River Outflow,12/1/2010,,249.8889394
merced,Merced River Outflow,1/1/2011,,249.8889394
merced,Merced River Outflow,2/1/2011,,660.6685484
merced,Merced River Outflow,3/1/2011,,4220.852159
merced,Merced River Outflow,4/1/2011,,2360.071737
merced,Merced River Outflow,5/1/2011,,1424.445606
merced,Merced River Outflow,6/1/2011,,1653.917151
merced,Merced River Outflow,7/1/2011,,683.2981154
merced,Merced River Outflow,8/1/2011,,175.1623996
merced,Merced River Outflow,9/1/2011,,516.1441721
merced,MID Main,10/1/1980,405.2258065,192.8660158
merced,MID Main,11/1/1980,24.83333333,23.03659487
merced,MID Main,12/1/1980,19.12903226,20.97071098
merced,MID Main,1/1/1981,20.51612903,19.45436727
merced,MID Main,2/1/1981,21.03571429,20.50290281
merced,MID Main,3/1/1981,20.58064516,314.1573818
merced,MID Main,4/1/1981,808.3,746.3532883
merced,MID Main,5/1/1981,1698,1305.348407
merced,MID Main,6/1/1981,1789.9,1494.168688
merced,MID Main,7/1/1981,1884.645161,1594.648967
merced,MID Main,8/1/1981,1673.774194,1268.348544
merced,MID Main,9/1/1981,1183.166667,812.9484311
merced,MID Main,10/1/1981,9.064516129,390.8387453
merced,MID Main,11/1/1981,2.4,42.85559133
merced,MID Main,12/1/1981,5.451612903,17.38633254
merced,MID Main,1/1/1982,8.387096774,17.24921635
merced,MID Main,2/1/1982,33.71428571,25.83937264
merced,MID Main,3/1/1982,55.93548387,310.461006
merced,MID Main,4/1/1982,542.5,535.8091936
merced,MID Main,5/1/1982,1721.516129,1034.952981
merced,MID Main,6/1/1982,1748.166667,1353.508297
merced,MID Main,7/1/1982,1859.258065,1457.851565
merced,MID Main,8/1/1982,1838.83871,1152.501882
merced,MID Main,9/1/1982,1549,735.1207455
merced,MID Main,10/1/1982,906.1612903,192.8660158
merced,MID Main,11/1/1982,13.7,23.03659487
merced,MID Main,12/1/1982,13.90322581,20.97071098
merced,MID Main,1/1/1983,19.25806452,19.45436727
merced,MID Main,2/1/1983,24.71428571,20.50290281
merced,MID Main,3/1/1983,29.61290323,314.1573818
merced,MID Main,4/1/1983,431.2,535.8091936
merced,MID Main,5/1/1983,1273.677419,1034.952981
merced,MID Main,6/1/1983,1755.133333,1353.508297
merced,MID Main,7/1/1983,1759.870968,1457.851565
merced,MID Main,8/1/1983,1713.451613,1152.501882
merced,MID Main,9/1/1983,1336.333333,735.1207455
merced,MID Main,10/1/1983,532.6774194,192.8660158
merced,MID Main,11/1/1983,14.23333333,23.03659487
merced,MID Main,12/1/1983,21.41935484,20.97071098
merced,MID Main,1/1/1984,47.51612903,19.45436727
merced,MID Main,2/1/1984,27.93103448,20.55463428
merced,MID Main,3/1/1984,818.9032258,314.1573818
merced,MID Main,4/1/1984,1296.9,535.8091936
merced,MID Main,5/1/1984,1643.032258,1034.952981
merced,MID Main,6/1/1984,1749.6,1353.508297
merced,MID Main,7/1/1984,1882.322581,1457.851565
merced,MID Main,8/1/1984,1653.064516,1152.501882
merced,MID Main,9/1/1984,1269.5,735.1207455
merced,MID Main,10/1/1984,609.2580645,192.8660158
merced,MID Main,11/1/1984,10,23.03659487
merced,MID Main,12/1/1984,10,20.97071098
merced,MID Main,1/1/1985,11.4516129,19.45436727
merced,MID Main,2/1/1985,10,20.50290281
merced,MID Main,3/1/1985,624.9677419,314.1573818
merced,MID Main,4/1/1985,1154.933333,746.3532883
merced,MID Main,5/1/1985,1483.354839,1305.348407
merced,MID Main,6/1/1985,1591.966667,1494.168688
merced,MID Main,7/1/1985,1772.193548,1594.648967
merced,MID Main,8/1/1985,1321.387097,1268.348544
merced,MID Main,9/1/1985,1018.833333,812.9484311
merced,MID Main,10/1/1985,5.774193548,390.8387453
merced,MID Main,11/1/1985,4.2,42.85559133
merced,MID Main,12/1/1985,3.580645161,17.38633254
merced,MID Main,1/1/1986,3,17.24921635
merced,MID Main,2/1/1986,3.392857143,25.83937264
merced,MID Main,3/1/1986,3.930322581,310.461006
merced,MID Main,4/1/1986,1022.833333,535.8091936
merced,MID Main,5/1/1986,1583.193548,1034.952981
merced,MID Main,6/1/1986,1705.533333,1353.508297
merced,MID Main,7/1/1986,1779.83871,1457.851565
merced,MID Main,8/1/1986,1564.516129,1152.501882
merced,MID Main,9/1/1986,1202.633333,735.1207455
merced,MID Main,10/1/1986,447.4516129,192.8660158
merced,MID Main,11/1/1986,3.833333333,23.03659487
merced,MID Main,12/1/1986,3,20.97071098
merced,MID Main,1/1/1987,3.032258065,19.45436727
merced,MID Main,2/1/1987,4.857142857,20.50290281
merced,MID Main,3/1/1987,24.06451613,314.1573818
merced,MID Main,4/1/1987,1080.2,746.3532883
merced,MID Main,5/1/1987,1477.290323,1305.348407
merced,MID Main,6/1/1987,1543.2,1494.168688
merced,MID Main,7/1/1987,1593.612903,1594.648967
merced,MID Main,8/1/1987,1419.322581,1268.348544
merced,MID Main,9/1/1987,918.2,812.9484311
merced,MID Main,10/1/1987,4.096774194,390.8387453
merced,MID Main,11/1/1987,4,42.85559133
merced,MID Main,12/1/1987,3.419354839,17.38633254
merced,MID Main,1/1/1988,3,17.24921635
merced,MID Main,2/1/1988,3,25.91401375
merced,MID Main,3/1/1988,718.2580645,310.461006
merced,MID Main,4/1/1988,631.5,746.3532883
merced,MID Main,5/1/1988,916.4516129,1305.348407
merced,MID Main,6/1/1988,1091.5,1494.168688
merced,MID Main,7/1/1988,1363.580645,524.06587
merced,MID Main,8/1/1988,1277.83871,0
merced,MID Main,9/1/1988,456.5666667,0
merced,MID Main,10/1/1988,5,1.258732468
merced,MID Main,11/1/1988,5,23.71002355
merced,MID Main,12/1/1988,4.806451613,14.43752123
merced,MID Main,1/1/1989,3,11.6373005
merced,MID Main,2/1/1989,3,19.64243295
merced,MID Main,3/1/1989,18.96774194,310.461006
merced,MID Main,4/1/1989,1014.266667,746.3532883
merced,MID Main,5/1/1989,1153.129032,1305.348407
merced,MID Main,6/1/1989,1230.366667,1494.168688
merced,MID Main,7/1/1989,1307.612903,1594.648967
merced,MID Main,8/1/1989,1159.322581,807.8635807
merced,MID Main,9/1/1989,506.8,61.83309562
merced,MID Main,10/1/1989,4,73.55092014
merced,MID Main,11/1/1989,4,42.85559133
merced,MID Main,12/1/1989,3.806451613,6.852583096
merced,MID Main,1/1/1990,3,12.74373975
merced,MID Main,2/1/1990,3,25.83937264
merced,MID Main,3/1/1990,132.7419355,310.461006
merced,MID Main,4/1/1990,650.4666667,746.3532883
merced,MID Main,5/1/1990,701.6774194,1305.348407
merced,MID Main,6/1/1990,812.2,1494.168688
merced,MID Main,7/1/1990,1033.943548,699.0270687
merced,MID Main,8/1/1990,869.516129,0
merced,MID Main,9/1/1990,73.43333333,0
merced,MID Main,10/1/1990,4,0.032948416
merced,MID Main,11/1/1990,3.433333333,0
merced,MID Main,12/1/1990,3,0
merced,MID Main,1/1/1991,3,0
merced,MID Main,2/1/1991,3,6.765243542
merced,MID Main,3/1/1991,3,310.461006
merced,MID Main,4/1/1991,234.3,535.8091936
merced,MID Main,5/1/1991,664,1034.952981
merced,MID Main,6/1/1991,880.6,1353.508297
merced,MID Main,7/1/1991,1294.064516,1457.851565
merced,MID Main,8/1/1991,1257.387097,1152.501882
merced,MID Main,9/1/1991,918.0333333,735.1207455
merced,MID Main,10/1/1991,605.5483871,192.8660158
merced,MID Main,11/1/1991,3,23.03659487
merced,MID Main,12/1/1991,3,20.97071098
merced,MID Main,1/1/1992,3,19.45436727
merced,MID Main,2/1/1992,3,20.55463428
merced,MID Main,3/1/1992,3.193548387,314.1573818
merced,MID Main,4/1/1992,478.6,746.3532883
merced,MID Main,5/1/1992,951.6774194,1305.348407
merced,MID Main,6/1/1992,1056,1494.168688
merced,MID Main,7/1/1992,1087.709677,1594.648967
merced,MID Main,8/1/1992,1122.387097,378.228665
merced,MID Main,9/1/1992,481.4,0
merced,MID Main,10/1/1992,3.935483871,17.02386817
merced,MID Main,11/1/1992,5,16.31183325
merced,MID Main,12/1/1992,5,14.80532195
merced,MID Main,1/1/1993,5,17.24921635
merced,MID Main,2/1/1993,5,25.83937264
merced,MID Main,3/1/1993,112.516129,310.461006
merced,MID Main,4/1/1993,637.2,535.8091936
merced,MID Main,5/1/1993,1203.967742,1034.952981
merced,MID Main,6/1/1993,1359.533333,1353.508297
merced,MID Main,7/1/1993,1629.612903,1457.851565
merced,MID Main,8/1/1993,1350.774194,1152.501882
merced,MID Main,9/1/1993,813.1666667,735.1207455
merced,MID Main,10/1/1993,666.0645161,192.8660158
merced,MID Main,11/1/1993,9.4,23.03659487
merced,MID Main,12/1/1993,5.387096774,20.97071098
merced,MID Main,1/1/1994,0.741935484,19.45436727
merced,MID Main,2/1/1994,0,20.50290281
merced,MID Main,3/1/1994,564.6451613,314.1573818
merced,MID Main,4/1/1994,960.6666667,746.3532883
merced,MID Main,5/1/1994,782.3225806,1305.348407
merced,MID Main,6/1/1994,1629.133333,1494.168688
merced,MID Main,7/1/1994,1647.129032,1594.648967
merced,MID Main,8/1/1994,1528.387097,1268.348544
merced,MID Main,9/1/1994,843.8333333,812.9484311
merced,MID Main,10/1/1994,501.1290323,390.8387453
merced,MID Main,11/1/1994,13.16666667,42.85559133
merced,MID Main,12/1/1994,7.967741935,17.38633254
merced,MID Main,1/1/1995,0.677419355,17.24921635
merced,MID Main,2/1/1995,0,25.83937264
merced,MID Main,3/1/1995,0.14516129,310.461006
merced,MID Main,4/1/1995,614.0333333,535.8091936
merced,MID Main,5/1/1995,1039.354839,1034.952981
merced,MID Main,6/1/1995,1499.466667,1353.508297
merced,MID Main,7/1/1995,1761.096774,1457.851565
merced,MID Main,8/1/1995,1682.419355,1152.501882
merced,MID Main,9/1/1995,1358.7,735.1207455
merced,MID Main,10/1/1995,828.3870968,192.8660158
merced,MID Main,11/1/1995,50,23.03659487
merced,MID Main,12/1/1995,50,20.97071098
merced,MID Main,1/1/1996,6.451612903,19.45436727
merced,MID Main,2/1/1996,5,20.55463428
merced,MID Main,3/1/1996,198.5483871,314.1573818
merced,MID Main,4/1/1996,833.3333333,535.8091936
merced,MID Main,5/1/1996,1277.419355,1034.952981
merced,MID Main,6/1/1996,1622.666667,1353.508297
merced,MID Main,7/1/1996,1747.612903,1457.851565
merced,MID Main,8/1/1996,1609.290323,1152.501882
merced,MID Main,9/1/1996,1089.333333,735.1207455
merced,MID Main,10/1/1996,665.3225806,192.8660158
merced,MID Main,11/1/1996,0,23.03659487
merced,MID Main,12/1/1996,0,20.97071098
merced,MID Main,1/1/1997,0,19.45436727
merced,MID Main,2/1/1997,0,20.50290281
merced,MID Main,3/1/1997,855.9677419,314.1573818
merced,MID Main,4/1/1997,1001.666667,535.8091936
merced,MID Main,5/1/1997,1304.806452,1034.952981
merced,MID Main,6/1/1997,1543.3,1353.508297
merced,MID Main,7/1/1997,1585.967742,1457.851565
merced,MID Main,8/1/1997,1318.935484,1152.501882
merced,MID Main,9/1/1997,861.2,735.1207455
merced,MID Main,10/1/1997,575.1290323,192.8660158
merced,MID Main,11/1/1997,0,23.03659487
merced,MID Main,12/1/1997,0.032258065,20.97071098
merced,MID Main,1/1/1998,0,19.45436727
merced,MID Main,2/1/1998,0,20.50290281
merced,MID Main,3/1/1998,34.38709677,314.1573818
merced,MID Main,4/1/1998,224.8,535.8091936
merced,MID Main,5/1/1998,809.4193548,1034.952981
merced,MID Main,6/1/1998,1307.1,1353.508297
merced,MID Main,7/1/1998,1678.193548,1457.851565
merced,MID Main,8/1/1998,1635.16129,1152.501882
merced,MID Main,9/1/1998,1124.766667,735.1207455
merced,MID Main,10/1/1998,650.2903226,192.8660158
merced,MID Main,11/1/1998,0,23.03659487
merced,MID Main,12/1/1998,3.322580645,20.97071098
merced,MID Main,1/1/1999,0,19.45436727
merced,MID Main,2/1/1999,0,20.50290281
merced,MID Main,3/1/1999,425.483871,314.1573818
merced,MID Main,4/1/1999,644.9333333,535.8091936
merced,MID Main,5/1/1999,1121.322581,1034.952981
merced,MID Main,6/1/1999,1332.233333,1353.508297
merced,MID Main,7/1/1999,1531.290323,1457.851565
merced,MID Main,8/1/1999,1296.16129,1152.501882
merced,MID Main,9/1/1999,813,735.1207455
merced,MID Main,10/1/1999,503.6129032,192.8660158
merced,MID Main,11/1/1999,0,23.03659487
merced,MID Main,12/1/1999,0,20.97071098
merced,MID Main,1/1/2000,0,19.45436727
merced,MID Main,2/1/2000,0,20.55463428
merced,MID Main,3/1/2000,134.1935484,314.1573818
merced,MID Main,4/1/2000,790.0666667,535.8091936
merced,MID Main,5/1/2000,1114.548387,1034.952981
merced,MID Main,6/1/2000,1556.9,1353.508297
merced,MID Main,7/1/2000,1593.354839,1457.851565
merced,MID Main,8/1/2000,1326.225806,1152.501882
merced,MID Main,9/1/2000,790.0333333,735.1207455
merced,MID Main,10/1/2000,413.9677419,192.8660158
merced,MID Main,11/1/2000,142.5666667,23.03659487
merced,MID Main,12/1/2000,0,20.97071098
merced,MID Main,1/1/2001,0,19.45436727
merced,MID Main,2/1/2001,0,20.50290281
merced,MID Main,3/1/2001,185.0967742,314.1573818
merced,MID Main,4/1/2001,697.7333333,746.3532883
merced,MID Main,5/1/2001,1270.516129,1305.348407
merced,MID Main,6/1/2001,1533.6,1494.168688
merced,MID Main,7/1/2001,1530.193548,1594.648967
merced,MID Main,8/1/2001,1215,1268.348544
merced,MID Main,9/1/2001,544.6666667,812.9484311
merced,MID Main,10/1/2001,365.516129,390.8387453
merced,MID Main,11/1/2001,39.73333333,42.85559133
merced,MID Main,12/1/2001,0,17.38633254
merced,MID Main,1/1/2002,0,17.24921635
merced,MID Main,2/1/2002,0,25.83937264
merced,MID Main,3/1/2002,303.516129,310.461006
merced,MID Main,4/1/2002,911.6666667,535.8091936
merced,MID Main,5/1/2002,1160.290323,1034.952981
merced,MID Main,6/1/2002,1454.9,1353.508297
merced,MID Main,7/1/2002,1500.935484,1457.851565
merced,MID Main,8/1/2002,1114.709677,1152.501882
merced,MID Main,9/1/2002,683.4666667,735.1207455
merced,MID Main,10/1/2002,326.4516129,192.8660158
merced,MID Main,11/1/2002,0,23.03659487
merced,MID Main,12/1/2002,0,20.97071098
merced,MID Main,1/1/2003,0,19.45436727
merced,MID Main,2/1/2003,0,20.50290281
merced,MID Main,3/1/2003,407.8709677,314.1573818
merced,MID Main,4/1/2003,487.9,535.8091936
merced,MID Main,5/1/2003,934.3870968,1034.952981
merced,MID Main,6/1/2003,1402.533333,1353.508297
merced,MID Main,7/1/2003,1436.387097,1457.851565
merced,MID Main,8/1/2003,1136.225806,1152.501882
merced,MID Main,9/1/2003,647.8333333,735.1207455
merced,MID Main,10/1/2003,373.0645161,192.8660158
merced,MID Main,11/1/2003,14.73333333,23.03659487
merced,MID Main,12/1/2003,3.483870968,20.97071098
merced,MID Main,1/1/2004,5.032258065,19.45436727
merced,MID Main,2/1/2004,4.862068966,20.55463428
merced,MID Main,3/1/2004,243.8387097,314.1573818
merced,MID Main,4/1/2004,954.7666667,746.3532883
merced,MID Main,5/1/2004,1332.387097,1305.348407
merced,MID Main,6/1/2004,1430.4,1494.168688
merced,MID Main,7/1/2004,1464.774194,1594.648967
merced,MID Main,8/1/2004,1110.032258,1268.348544
merced,MID Main,9/1/2004,653.7,812.9484311
merced,MID Main,10/1/2004,215.4516129,390.8387453
merced,MID Main,11/1/2004,0,42.85559133
merced,MID Main,12/1/2004,0,17.38633254
merced,MID Main,1/1/2005,0,17.24921635
merced,MID Main,2/1/2005,0,25.83937264
merced,MID Main,3/1/2005,130.7741935,310.461006
merced,MID Main,4/1/2005,602.6333333,535.8091936
merced,MID Main,5/1/2005,1019.83871,1034.952981
merced,MID Main,6/1/2005,1497.133333,1353.508297
merced,MID Main,7/1/2005,1576.322581,1457.851565
merced,MID Main,8/1/2005,1333.741935,1152.501882
merced,MID Main,9/1/2005,802.4666667,735.1207455
merced,MID Main,10/1/2005,529.7096774,192.8660158
merced,MID Main,11/1/2005,0,23.03659487
merced,MID Main,12/1/2005,0,20.97071098
merced,MID Main,1/1/2006,0,19.45436727
merced,MID Main,2/1/2006,0,20.50290281
merced,MID Main,3/1/2006,375.9354839,314.1573818
merced,MID Main,4/1/2006,341.1,535.8091936
merced,MID Main,5/1/2006,1139,1034.952981
merced,MID Main,6/1/2006,1450,1353.508297
merced,MID Main,7/1/2006,1603.967742,1457.851565
