StationID,Duration,SensorNumber,SensorType,DateTime,ObsDate,Value,DataFlag,SensorUnits
SNS,M,65,MON FNF,1965-07-01,1965-07-31T07:00:00Z,95710,,AF
SNS,M,65,MON FNF,1965-08-01,1965-08-31T07:00:00Z,38210,,AF
SNS,M,65,MON FNF,1965-09-01,1965-09-30T07:00:00Z,10130,,AF
SNS,M,65,MON FNF,1965-10-01,1965-10-31T07:00:00Z,8200,,AF
SNS,M,65,MON FNF,1965-11-01,1965-11-30T08:00:00Z,46400,,AF
SNS,M,65,MON FNF,1965-12-01,1965-12-31T08:00:00Z,37500,,AF
SNS,M,65,MON FNF,1966-01-01,1966-01-31T08:00:00Z,41500,,AF
SNS,M,65,MON FNF,1966-02-01,1966-02-28T08:00:00Z,39300,,AF
SNS,M,65,MON FNF,1966-03-01,1966-03-31T08:00:00Z,101200,,AF
SNS,M,65,MON FNF,1966-04-01,1966-04-30T07:00:00Z,204600,,AF
SNS,M,65,MON FNF,1966-05-01,1966-05-31T07:00:00Z,167200,,AF
SNS,M,65,MON FNF,1966-06-01,1966-06-30T07:00:00Z,40900,,AF
SNS,M,65,MON FNF,1966-07-01,1966-07-31T07:00:00Z,11500,,AF
SNS,M,65,MON FNF,1966-08-01,1966-08-31T07:00:00Z,3600,,AF
SNS,M,65,MON FNF,1966-09-01,1966-09-30T07:00:00Z,1400,,AF
SNS,M,65,MON FNF,1966-10-01,1966-10-31T08:00:00Z,3200,,AF
SNS,M,65,MON FNF,1966-11-01,1966-11-30T08:00:00Z,24700,,AF
SNS,M,65,MON FNF,1966-12-01,1966-12-31T08:00:00Z,113900,,AF
SNS,M,65,MON FNF,1967-01-01,1967-01-31T08:00:00Z,89800,,AF
SNS,M,65,MON FNF,1967-02-01,1967-02-28T08:00:00Z,80900,,AF
SNS,M,65,MON FNF,1967-03-01,1967-03-31T08:00:00Z,196300,,AF
SNS,M,65,MON FNF,1967-04-01,1967-04-30T08:00:00Z,176300,,AF
SNS,M,65,MON FNF,1967-05-01,1967-05-31T07:00:00Z,492800,,AF
SNS,M,65,MON FNF,1967-06-01,1967-06-30T07:00:00Z,490500,,AF
SNS,M,65,MON FNF,1967-07-01,1967-07-31T07:00:00Z,212400,,AF
SNS,M,65,MON FNF,1967-08-01,1967-08-31T07:00:00Z,36800,,AF
SNS,M,65,MON FNF,1967-09-01,1967-09-30T07:00:00Z,13900,,AF
SNS,M,65,MON FNF,1967-10-01,1967-10-31T08:00:00Z,9100,,AF
SNS,M,65,MON FNF,1967-11-01,1967-11-30T08:00:00Z,10100,,AF
SNS,M,65,MON FNF,1967-12-01,1967-12-31T08:00:00Z,13300,,AF
SNS,M,65,MON FNF,1968-01-01,1968-01-31T08:00:00Z,23800,,AF
SNS,M,65,MON FNF,1968-02-01,1968-02-29T08:00:00Z,95000,,AF
SNS,M,65,MON FNF,1968-03-01,1968-03-31T08:00:00Z,89600,,AF
SNS,M,65,MON FNF,1968-04-01,1968-04-30T07:00:00Z,143800,,AF
SNS,M,65,MON FNF,1968-05-01,1968-05-31T07:00:00Z,161300,,AF
SNS,M,65,MON FNF,1968-06-01,1968-06-30T07:00:00Z,70200,,AF
SNS,M,65,MON FNF,1968-07-01,1968-07-31T07:00:00Z,13100,,AF
SNS,M,65,MON FNF,1968-08-01,1968-08-31T07:00:00Z,7300,,AF
SNS,M,65,MON FNF,1968-09-01,1968-09-30T07:00:00Z,3800,,AF
SNS,M,65,MON FNF,1968-10-01,1968-10-31T08:00:00Z,7700,,AF
SNS,M,65,MON FNF,1968-11-01,1968-11-30T08:00:00Z,38500,,AF
SNS,M,65,MON FNF,1968-12-01,1968-12-31T08:00:00Z,48900,,AF
SNS,M,65,MON FNF,1969-01-01,1969-01-31T08:00:00Z,355200,,AF
SNS,M,65,MON FNF,1969-02-01,1969-02-28T08:00:00Z,181200,,AF
SNS,M,65,MON FNF,1969-03-01,1969-03-31T08:00:00Z,153500,,AF
SNS,M,65,MON FNF,1969-04-01,1969-04-30T07:00:00Z,345900,,AF
SNS,M,65,MON FNF,1969-05-01,1969-05-31T07:00:00Z,594900,,AF
SNS,M,65,MON FNF,1969-06-01,1969-06-30T07:00:00Z,335600,,AF
SNS,M,65,MON FNF,1969-07-01,1969-07-31T07:00:00Z,116200,,AF
SNS,M,65,MON FNF,1969-08-01,1969-08-31T07:00:00Z,24300,,AF
SNS,M,65,MON FNF,1969-09-01,1969-09-30T07:00:00Z,8600,,AF
SNS,M,65,MON FNF,1969-10-01,1969-10-31T08:00:00Z,17200,,AF
SNS,M,65,MON FNF,1969-11-01,1969-11-30T08:00:00Z,19500,,AF
SNS,M,65,MON FNF,1969-12-01,1969-12-31T08:00:00Z,73600,,AF
SNS,M,65,MON FNF,1970-01-01,1970-01-31T08:00:00Z,355300,,AF
SNS,M,65,MON FNF,1970-02-01,1970-02-28T08:00:00Z,118300,,AF
SNS,M,65,MON FNF,1970-03-01,1970-03-31T08:00:00Z,142500,,AF
SNS,M,65,MON FNF,1970-04-01,1970-04-30T07:00:00Z,123400,,AF
SNS,M,65,MON FNF,1970-05-01,1970-05-31T07:00:00Z,254500,,AF
SNS,M,65,MON FNF,1970-06-01,1970-06-30T07:00:00Z,172300,,AF
SNS,M,65,MON FNF,1970-07-01,1970-07-31T07:00:00Z,29500,,AF
SNS,M,65,MON FNF,1970-08-01,1970-08-31T07:00:00Z,10500,,AF
SNS,M,65,MON FNF,1970-09-01,1970-09-30T07:00:00Z,3800,,AF
SNS,M,65,MON FNF,1970-10-01,1970-10-31T08:00:00Z,5300,,AF
SNS,M,65,MON FNF,1970-11-01,1970-11-30T08:00:00Z,39200,,AF
SNS,M,65,MON FNF,1970-12-01,1970-12-31T08:00:00Z,72100,,AF
SNS,M,65,MON FNF,1971-01-01,1971-01-31T08:00:00Z,78800,,AF
SNS,M,65,MON FNF,1971-02-01,1971-02-28T08:00:00Z,71000,,AF
SNS,M,65,MON FNF,1971-03-01,1971-03-31T08:00:00Z,108600,,AF
SNS,M,65,MON FNF,1971-04-01,1971-04-30T07:00:00Z,172400,,AF
SNS,M,65,MON FNF,1971-05-01,1971-05-31T07:00:00Z,238900,,AF
SNS,M,65,MON FNF,1971-06-01,1971-06-30T07:00:00Z,208800,,AF
