node,Turlock Irrigation District,Turlock Irrigation District,Tuolumne River Outflow,Tuolumne River Outflow,SFPUC,SFPUC,Modesto Irrigation District,Modesto Irrigation District,Groveland,Groveland
1995-03-30,2.8502138247835207,2.8502138247835207,21.69749431531448,21.69749431531448,0.5204113438272786,0.5204113438272786,1.3267791184900146,1.3267791184900146,0.0048931,0.0048931
1995-03-31,2.8818031408087608,2.8818031408087608,21.54764110941706,21.54764110941706,0.5204113438272786,0.5204113438272786,1.7696386938350093,1.7696386938350093,0.0048931,0.0048931
1995-04-01,2.2044371324700607,2.2044371324700607,23.448807990925676,23.448807990925676,0.5204113438272786,0.5204113438272786,1.020286710972558,1.020286710972558,0.0048931,0.0048931
1995-04-02,2.170785222657441,2.170785222657441,22.043266892844937,22.043266892844937,0.5204113438272786,0.5204113438272786,1.0327617308606138,1.0327617308606138,0.0048931,0.0048931
1995-04-03,2.311292947398703,2.311292947398703,21.75522610812059,21.75522610812059,0.5168366719772858,0.5168366719772858,1.1591179009665757,1.1591179009665757,0.0048931,0.0048931
1995-04-04,2.3343766741949956,2.3343766741949956,21.984158807362,21.984158807362,0.5168366719772858,0.5168366719772858,1.1739653691783174,1.1739653691783174,0.0048931,0.0048931
1995-04-05,2.330984647066594,2.330984647066594,22.0443091274013,22.0443091274013,0.5168366719772858,0.5168366719772858,1.1551382711904905,1.1551382711904905,0.0048931,0.0048931
1995-04-06,2.3526152003621412,2.3526152003621412,22.031302487474203,22.031302487474203,0.5168366719772858,0.5168366719772858,1.1242952327555789,1.1242952327555789,0.0048931,0.0048931
1995-04-07,2.317072386233758,2.317072386233758,21.94811372777318,21.94811372777318,0.5168366719772858,0.5168366719772858,1.233814321466256,1.233814321466256,0.0048931,0.0048931
1995-04-08,2.4539197223752196,2.4539197223752196,21.89412048789142,21.89412048789142,0.5168366719772858,0.5168366719772858,1.2249364996231424,1.2249364996231424,0.0048931,0.0048931
1995-04-09,2.4934500631506715,2.4934500631506715,22.055495604755286,22.055495604755286,0.5168366719772858,0.5168366719772858,1.152000555995519,1.152000555995519,0.0048931,0.0048931
1995-04-10,2.5250950622477863,2.5250950622477863,21.895238058640096,21.895238058640096,0.5290501064789277,0.5290501064789277,1.2472075002362553,1.2472075002362553,0.0048931,0.0048931
1995-04-11,2.347988865140504,2.347988865140504,22.24008775199448,22.24008775199448,0.5290501064789277,0.5290501064789277,1.2063159470428524,1.2063159470428524,0.0048931,0.0048931
1995-04-12,2.2623250993163917,2.2623250993163917,22.137219164709222,22.137219164709222,0.5290501064789277,0.5290501064789277,1.176850550339855,1.176850550339855,0.0048931,0.0048931
1995-04-13,2.2355322612324073,2.2355322612324073,22.027147163652675,22.027147163652675,0.5290501064789277,0.5290501064789277,1.1985862272111671,1.1985862272111671,0.0048931,0.0048931
1995-04-14,2.2352236842090987,2.2352236842090987,21.95680952053856,21.95680952053856,0.5290501064789277,0.5290501064789277,1.2641752861472473,1.2641752861472473,0.0048931,0.0048931
1995-04-15,2.3000643012798556,2.3000643012798556,21.89265553629904,21.89265553629904,0.5290501064789277,0.5290501064789277,1.3287691350825572,1.3287691350825572,0.0048931,0.0048931
1995-04-16,2.296780546791211,2.296780546791211,22.03394539091661,22.03394539091661,0.5290501064789277,0.5290501064789277,1.3201975006697575,1.3201975006697575,0.0048931,0.0048931
1995-04-17,2.3613891510624883,2.3613891510624883,21.920133389225107,21.920133389225107,0.5487107684708876,0.5487107684708876,1.3575455092150979,1.3575455092150979,0.0048931,0.0048931
1995-04-18,2.390690820884852,2.390690820884852,21.971665029980294,21.971665029980294,0.5487107684708876,0.5487107684708876,1.3786688112257819,1.3786688112257819,0.0048931,0.0048931
1995-04-19,2.5195027804043133,2.5195027804043133,21.943560553464295,21.943560553464295,0.5487107684708876,0.5487107684708876,1.3283862999424147,1.3283862999424147,0.0048931,0.0048931
1995-04-20,2.733783614996324,2.733783614996324,21.787757319223388,21.787757319223388,0.5487107684708876,0.5487107684708876,1.3484381476514986,1.3484381476514986,0.0048931,0.0048931
1995-04-21,2.872010653918696,2.872010653918696,21.858071411128975,21.858071411128975,0.5487107684708876,0.5487107684708876,1.3742296985997255,1.3742296985997255,0.0048931,0.0048931
1995-04-22,3.1461113486007095,3.1461113486007095,21.7041355204764,21.7041355204764,0.5487107684708876,0.5487107684708876,1.4180834840734933,1.4180834840734933,0.0048931,0.0048931
1995-04-23,3.1436759875821654,3.1436759875821654,21.96222731261705,21.96222731261705,0.5487107684708876,0.5487107684708876,1.4803815323949456,1.4803815323949456,0.0048931,0.0048931
1995-04-24,3.4031668362809055,3.4031668362809055,8.736583584606509,8.736583584606509,0.733699555554513,0.733699555554513,1.5849257813287658,1.5849257813287658,0.0048931,0.0048931
1995-04-25,3.4496753486887273,3.4496753486887273,8.68032105202216,8.68032105202216,0.733699555554513,0.733699555554513,1.6176055409365637,1.6176055409365637,0.0048931,0.0048931
1995-04-26,3.49245077515291,3.49245077515291,8.70072896035195,8.70072896035195,0.733699555554513,0.733699555554513,1.6055896004894794,1.6055896004894794,0.0048931,0.0048931
1995-04-27,3.3043054090463553,3.3043054090463553,15.52029992502251,15.52029992502251,0.733699555554513,0.733699555554513,1.6149265017735646,1.6149265017735646,0.0048931,0.0048931
1995-04-28,3.3008963676459917,3.3008963676459917,20.557874293049572,20.557874293049572,0.733699555554513,0.733699555554513,1.651662538867276,1.651662538867276,0.0048931,0.0048931
1995-04-29,3.547157073142368,3.547157073142368,21.71016358690774,21.71016358690774,0.733699555554513,0.733699555554513,1.7173282455131846,1.7173282455131846,0.0048931,0.0048931
1995-04-30,3.539365309959821,3.539365309959821,22.040596707958855,22.040596707958855,0.733699555554513,0.733699555554513,1.7066132990881862,1.7066132990881862,0.0048931,0.0048931
1995-05-01,3.6043799366301883,3.6043799366301883,21.932890598817572,21.932890598817572,0.7247629091125312,0.7247629091125312,1.730798071993012,1.730798071993012,0.0048931,0.0048931
1995-05-02,3.7754793223589256,3.7754793223589256,21.85145009531419,21.85145009531419,0.7247629091125312,0.7247629091125312,1.7303385891430416,1.7303385891430416,0.0048931,0.0048931
1995-05-03,3.9443877338845708,3.9443877338845708,21.864508504161705,21.864508504161705,0.7247629091125312,0.7247629091125312,1.7190116712664136,1.7190116712664136,0.0048931,0.0048931
1995-05-04,3.822556266125473,3.822556266125473,15.366335449406284,15.366335449406284,0.7247629091125312,0.7247629091125312,1.732328605735584,1.732328605735584,0.0048931,0.0048931
1995-05-05,3.911840204997477,3.911840204997477,7.427145784863209,7.427145784863209,0.7247629091125312,0.7247629091125312,1.823862107630549,1.823862107630549,0.0048931,0.0048931
1995-05-06,3.991708291090572,3.991708291090572,7.190306293853512,7.190306293853512,0.7247629091125312,0.7247629091125312,1.9456266765087964,1.9456266765087964,0.0048931,0.0048931
1995-05-07,3.8295367578858373,3.8295367578858373,7.280302338942628,7.280302338942628,0.7247629091125312,0.7247629091125312,1.990704404885822,1.990704404885822,0.0048931,0.0048931
1995-05-08,3.864276034352022,3.864276034352022,7.197505476898346,7.197505476898346,0.7348911238988438,0.7348911238988438,2.0121338943268197,2.0121338943268197,0.0048931,0.0048931
1995-05-09,3.9087559815163866,3.9087559815163866,7.196452787107748,7.196452787107748,0.7348911238988438,0.7348911238988438,1.9851175936573366,1.9851175936573366,0.0048931,0.0048931
1995-05-10,4.048849950098576,4.048849950098576,7.144105410886382,7.144105410886382,0.7348911238988438,0.7348911238988438,1.9549099243960018,1.9549099243960018,0.0048931,0.0048931
1995-05-11,4.167840807816035,4.167840807816035,7.220242585575487,7.220242585575487,0.7348911238988438,0.7348911238988438,1.908144332766757,1.908144332766757,0.0048931,0.0048931
1995-05-12,4.159885862297855,4.159885862297855,7.420377108618206,7.420377108618206,0.7348911238988438,0.7348911238988438,2.0487166360008744,2.0487166360008744,0.0048931,0.0048931
1995-05-13,4.056641713281122,4.056641713281122,7.548052016104837,7.548052016104837,0.7348911238988438,0.7348911238988438,2.107264594266727,2.107264594266727,0.0048931,0.0048931
1995-05-14,3.936514766222206,3.936514766222206,7.691898848730174,7.691898848730174,0.7348911238988438,0.7348911238988438,2.1143823426467834,2.1143823426467834,0.0048931,0.0048931
1995-05-15,3.9212552844003876,3.9212552844003876,7.729837241073843,7.729837241073843,0.7485939773521494,0.7485939773521494,2.123183516780069,2.123183516780069,0.0048931,0.0048931
1995-05-16,4.02896413305512,4.02896413305512,7.648518164628147,7.648518164628147,0.7485939773521494,0.7485939773521494,2.1170609784007834,2.1170609784007834,0.0048931,0.0048931
1995-05-17,4.136509799374217,4.136509799374217,7.54258453642057,7.54258453642057,0.7485939773521494,0.7485939773521494,2.159842906163952,2.159842906163952,0.0048931,0.0048931
1995-05-18,4.053882307719302,4.053882307719302,7.651062341381545,7.651062341381545,0.7485939773521494,0.7485939773521494,2.167266841974323,2.167266841974323,0.0048931,0.0048931
1995-05-19,4.099984797728033,4.099984797728033,7.566054389797769,7.566054389797769,0.7485939773521494,0.7485939773521494,2.2402027856019457,2.2402027856019457,0.0048931,0.0048931
1995-05-20,4.057859007102395,4.057859007102395,7.660069093561906,7.660069093561906,0.7485939773521494,0.7485939773521494,2.2231357610771765,2.2231357610771765,0.0048931,0.0048931
1995-05-21,4.091462194227123,4.091462194227123,7.65040713462202,7.65040713462202,0.7485939773521494,0.7485939773521494,2.234845514093946,2.234845514093946,0.0048931,0.0048931
1995-05-22,4.131802259672762,4.131802259672762,7.590718263994956,7.590718263994956,0.755445437261802,0.755445437261802,2.2907148366057988,2.2907148366057988,0.0048931,0.0048931
1995-05-23,4.284883531393859,4.284883531393859,7.461220126610987,7.461220126610987,0.755445437261802,0.755445437261802,2.2391313313003463,2.2391313313003463,0.0048931,0.0048931
1995-05-24,4.118653320950216,4.118653320950216,7.697520273019148,7.697520273019148,0.755445437261802,0.755445437261802,2.2316311511891462,2.2316311511891462,0.0048931,0.0048931
1995-05-25,3.9951985369707548,3.9951985369707548,7.872907116360272,7.872907116360272,0.755445437261802,0.755445437261802,2.262627081634715,2.262627081634715,0.0048931,0.0048931
1995-05-26,4.0261227496374845,4.0261227496374845,7.9591823872899825,7.9591823872899825,0.755445437261802,0.755445437261802,2.1857111048220075,2.1857111048220075,0.0048931,0.0048931
1995-05-27,4.0864298366063965,4.0864298366063965,7.9163229636315275,7.9163229636315275,0.755445437261802,0.755445437261802,2.209665934597348,2.209665934597348,0.0048931,0.0048931
1995-05-28,4.104854746389124,4.104854746389124,7.974693768661504,7.974693768661504,0.755445437261802,0.755445437261802,2.1754556412469794,2.1754556412469794,0.0048931,0.0048931
1995-05-29,4.060700390520029,4.060700390520029,8.009418723924009,8.009418723924009,0.7768934019957586,0.7768934019957586,2.22872297571466,2.22872297571466,0.0048931,0.0048931
1995-05-30,4.136509799374217,4.136509799374217,7.8703066584075305,7.8703066584075305,0.7768934019957586,0.7768934019957586,2.2545145266628874,2.2545145266628874,0.0048931,0.0048931
1995-05-31,4.210453051944585,4.210453051944585,7.806656907851801,7.806656907851801,0.7768934019957586,0.7768934019957586,2.2548969583940313,2.2548969583940313,0.0048931,0.0048931
1995-06-01,4.169545328516218,4.169545328516218,8.006122976354312,8.006122976354312,0.7768934019957586,0.7768934019957586,2.2291054074458043,2.2291054074458043,0.0048931,0.0048931
1995-06-02,4.272627068573315,4.272627068573315,7.771640100745298,7.771640100745298,0.7768934019957586,0.7768934019957586,2.2105078491784624,2.2105078491784624,0.0048931,0.0048931
1995-06-03,4.149009875634216,4.149009875634216,7.713831573801416,7.713831573801416,0.7768934019957586,0.7768934019957586,2.2810713444824007,2.2810713444824007,0.0048931,0.0048931
1995-06-04,4.059888345721849,4.059888345721849,7.720151540735418,7.720151540735418,0.7768934019957586,0.7768934019957586,2.304873282247084,2.304873282247084,0.0048931,0.0048931
1995-06-05,4.081559887945304,4.081559887945304,7.589824286895991,7.589824286895991,0.7768934019957586,0.7768934019957586,2.337553041854881,2.337553041854881,0.0048931,0.0048931
1995-06-06,4.345271049466591,4.345271049466591,7.166083279064688,7.166083279064688,0.7768934019957586,0.7768934019957586,2.344594142525109,2.344594142525109,0.0048931,0.0048931
1995-06-07,4.385773523871867,4.385773523871867,7.195939034546667,7.195939034546667,0.7768934019957586,0.7768934019957586,2.269591534595115,2.269591534595115,0.0048931,0.0048931
1995-06-08,4.172142325118401,4.172142325118401,7.355312032659541,7.355312032659541,0.7768934019957586,0.7768934019957586,2.32431275509554,2.32431275509554,0.0048931,0.0048931
1995-06-09,4.085042400065504,4.085042400065504,7.4153735393207665,7.4153735393207665,0.7768934019957586,0.7768934019957586,2.269132455154143,2.269132455154143,0.0048931,0.0048931
1995-06-10,3.938300491402206,3.938300491402206,7.541000511837535,7.541000511837535,0.7768934019957586,0.7768934019957586,2.2800765378906283,2.2800765378906283,0.0048931,0.0048931
1995-06-11,3.8755742843107126,3.8755742843107126,7.63013444311635,7.63013444311635,0.7768934019957586,0.7768934019957586,2.2204571253231764,2.2204571253231764,0.0048931,0.0048931
1995-06-12,4.0362686693587575,4.0362686693587575,7.244588046839084,7.244588046839084,0.7762976344150933,0.7762976344150933,2.2458662445402595,2.2458662445402595,0.0048931,0.0048931
1995-06-13,4.071576377183669,4.071576377183669,6.974514007637171,6.974514007637171,0.7762976344150933,0.7762976344150933,2.2537492597916016,2.2537492597916016,0.0048931,0.0048931
1995-06-14,4.1856160817602195,4.1856160817602195,6.713022324313264,6.713022324313264,0.7762976344150933,0.7762976344150933,2.2586474518586295,2.2586474518586295,0.0048931,0.0048931
1995-06-15,4.160779111575853,4.160779111575853,6.468667498681359,6.468667498681359,0.7762976344150933,0.7762976344150933,2.3066337591191406,2.3066337591191406,0.0048931,0.0048931
1995-06-16,4.064514680943486,4.064514680943486,6.295824830667602,6.295824830667602,0.7762976344150933,0.7762976344150933,2.3848503265449352,2.3848503265449352,0.0048931,0.0048931
1995-06-17,4.318080696119498,4.318080696119498,5.992385432127907,5.992385432127907,0.7762976344150933,0.7762976344150933,2.437122854420845,2.437122854420845,0.0048931,0.0048931
1995-06-18,4.417104532313685,4.417104532313685,5.750460174366797,5.750460174366797,0.7762976344150933,0.7762976344150933,2.416994359001933,2.416994359001933,0.0048931,0.0048931
1995-06-19,4.534552504914601,4.534552504914601,5.434159895441526,5.434159895441526,0.7730208463554333,0.7730208463554333,2.44967411860973,2.44967411860973,0.0048931,0.0048931
1995-06-20,4.636498155630243,4.636498155630243,5.14533269613995,5.14533269613995,0.7730208463554333,0.7730208463554333,2.4440106596714166,2.4440106596714166,0.0048931,0.0048931
1995-06-21,4.685766846975881,4.685766846975881,4.9797838220170885,4.9797838220170885,0.7730208463554333,0.7730208463554333,2.5018695953668124,2.5018695953668124,0.0048931,0.0048931
1995-06-22,4.686902936317336,4.686902936317336,4.614937388681433,4.614937388681433,0.7730208463554333,0.7730208463554333,2.535850348996695,2.535850348996695,0.0048931,0.0048931
1995-06-23,4.6833314859573365,4.6833314859573365,4.036388298971657,4.036388298971657,1.1,1.1,2.6123834906692616,2.6123834906692616,0.0048931,0.0048931
1995-06-24,4.609550642346606,4.609550642346606,3.405336482318137,3.405336482318137,1.1,1.1,2.564014751677607,2.564014751677607,0.0048931,0.0048931
1995-06-25,4.7847094786902495,4.7847094786902495,2.4754520593694336,2.4754520593694336,1.1,1.1,2.549932550337151,2.549932550337151,0.0048931,0.0048931
1995-06-26,4.583658787300603,4.583658787300603,1.5065058402072111,1.5065058402072111,1.1,1.1,2.497966613300555,2.497966613300555,0.0048931,0.0048931
1995-06-27,4.394783354251683,4.394783354251683,0.7820792277622943,0.7820792277622943,1.1,1.1,2.516487523858068,2.516487523858068,0.0048931,0.0048931
1995-06-28,4.332040906264226,4.332040906264226,6.546507745135491,6.546507745135491,1.1,1.1,2.546105812571723,2.546105812571723,0.0048931,0.0048931
1995-06-29,4.520835134833329,4.520835134833329,7.175839823994705,7.175839823994705,1.1,1.1,2.5631728370964932,2.5631728370964932,0.0048931,0.0048931
1995-06-30,4.751268700525157,4.751268700525157,6.586601065725983,6.586601065725983,1.1,1.1,2.61934834703866,2.61934834703866,0.0048931,0.0048931
1995-07-01,4.841445115299162,4.841445115299162,6.1963443381104195,6.196344338110421,1.0898466165273148,1.0898466165273148,2.4637563199501855,2.4637563199501855,0.0048931,0.0048931
1995-07-02,4.614582999967333,4.614582999967333,8.794331606007297,8.794331606007297,1.0898466165273148,1.0898466165273148,2.339083575597453,2.339083575597453,0.0048931,0.0048931
1995-07-03,4.73771373940352,4.73771373940352,8.640230315358245,8.640230315358245,1.0881444234396995,1.0881444234396995,2.2125741100718344,2.2125741100718344,0.0048931,0.0048931
1995-07-04,4.497621480869327,4.497621480869327,8.818085531162037,8.818085531162037,1.0881444234396995,1.0881444234396995,2.153720367784667,2.153720367784667,0.0048931,0.0048931
1995-07-05,4.571645937919511,4.571645937919511,11.064106939508568,11.064106939508568,1.0881444234396995,1.0881444234396995,2.2137988597930907,2.2137988597930907,0.0048931,0.0048931
1995-07-06,4.356797445344773,4.356797445344773,9.495784096879962,9.495784096879962,1.0881444234396995,1.0881444234396995,2.3317362874969105,2.3317362874969105,0.0048931,0.0048931
1995-07-07,4.555656389155329,4.555656389155329,11.921453047146153,11.921453047146164,1.0881444234396995,1.0881444234396995,2.4166119272707896,2.4166119272707896,0.0048931,0.0048931
1995-07-08,4.829838288317162,4.829838288317162,10.192134105999394,10.192134105999394,1.0881444234396995,1.0881444234396995,2.371380500065108,2.371380500065108,0.0048931,0.0048931
1995-07-09,4.917985364471712,4.917985364471712,10.893526144429723,10.893526144429723,1.0881444234396995,1.0881444234396995,2.3601302298983082,2.3601302298983082,0.0048931,0.0048931
1995-07-10,5.025125781767717,5.025125781767717,8.971441072932741,8.971441072932741,1.0838888459120888,1.0838888459120888,2.3579106735852804,2.3579106735852804,0.0048931,0.0048931
1995-07-11,5.009703890986263,5.009703890986263,8.153332678931498,8.153332678931498,1.0838888459120888,1.0838888459120888,2.396330539841219,2.396330539841219,0.0048931,0.0048931
1995-07-12,5.164083661008451,5.164083661008451,7.777131503023098,7.777131503023098,1.0838888459120888,1.0838888459120888,2.4849558662616986,2.4849558662616986,0.0048931,0.0048931
1995-07-13,4.906134924050257,4.906134924050257,8.048119872165527,8.048119872165527,1.0838888459120888,1.0838888459120888,2.317654489565454,2.317654489565454,0.0048931,0.0048931
1995-07-14,4.897043889190622,4.897043889190622,7.713349580006158,7.713349580006158,1.0838888459120888,1.0838888459120888,2.3612016841999086,2.3612016841999086,0.0048931,0.0048931
1995-07-15,4.884869404225891,4.884869404225891,7.626933390854629,7.626933390854632,1.0838888459120888,1.0838888459120888,2.366788495428394,2.366788495428394,0.0048931,0.0048931
1995-07-16,4.675052495895881,4.675052495895881,10.465535811195448,10.465535811195448,1.0838888459120888,1.0838888459120888,2.3625026782219942,2.3625026782219942,0.0048931,0.0048931
1995-07-17,4.638933516648789,4.638933516648789,8.737263455284516,8.737263455284518,1.0851655381320862,1.0851655381320862,2.3765848795624502,2.3765848795624502,0.0048931,0.0048931
1995-07-18,4.618235654807151,4.618235654807151,7.279093004009175,7.279093004009175,1.0851655381320862,1.0851655381320862,2.358370156435251,2.358370156435251,0.0048931,0.0048931
1995-07-19,4.689824750838792,4.689824750838792,7.061281868040109,7.061281868040109,1.0851655381320862,1.0851655381320862,2.3842383550933066,2.3842383550933066,0.0048931,0.0048931
1995-07-20,4.61693715650606,4.61693715650606,7.130269529548681,7.130269529548681,1.0851655381320862,1.0851655381320862,2.246784806831202,2.246784806831202,0.0048931,0.0048931
1995-07-21,4.582441493479329,4.582441493479329,7.055255551096798,7.055255551096798,1.0851655381320862,1.0851655381320862,2.247243886272174,2.247243886272174,0.0048931,0.0048931
1995-07-22,4.799644142592796,4.799644142592796,6.610638125470037,6.610638125470037,1.0851655381320862,1.0851655381320862,2.371916227215908,2.371916227215908,0.0048931,0.0048931
1995-07-23,4.613122092706606,4.613122092706606,6.754009376929975,6.754009376929975,1.0851655381320862,1.0851655381320862,2.2772450101259714,2.2772450101259714,0.0048931,0.0048931
1995-07-24,4.568886532357693,4.568886532357693,6.728308763450515,6.728308763450515,1.0821866528244732,1.0821866528244732,2.210737388898948,2.210737388898948,0.0048931,0.0048931
1995-07-25,4.459229549563325,4.459229549563325,6.743525408602586,6.743525408602586,1.0821866528244732,1.0821866528244732,2.1700983697389797,2.1700983697389797,0.0048931,0.0048931
1995-07-26,4.437071553836958,4.437071553836958,6.846686331817413,6.846686331817413,1.0821866528244732,1.0821866528244732,2.064788853933873,2.064788853933873,0.0048931,0.0048931
1995-07-27,4.366943365066046,4.366943365066046,6.756698989135485,6.756698989135485,1.0821866528244732,1.0821866528244732,1.9949906255012215,1.9949906255012215,0.0048931,0.0048931
1995-07-28,4.222547105805494,4.222547105805494,6.6364095945696455,6.6364095945696455,1.0821866528244732,1.0821866528244732,2.012822513488278,2.012822513488278,0.0048931,0.0048931
1995-07-29,4.212563595043858,4.212563595043858,6.347109333668772,6.347109333668772,1.0821866528244732,1.0821866528244732,2.0804015890169008,2.0804015890169008,0.0048931,0.0048931
1995-07-30,4.200713154622402,4.200713154622402,6.262652073545398,6.262652073545398,1.0821866528244732,1.0821866528244732,2.130454157170783,2.130454157170783,0.0048931,0.0048931
1995-07-31,4.262481148852041,4.262481148852041,6.123942407402668,6.123942407402668,1.0813355088763799,1.0813355088763799,2.1468321591250956,2.1468321591250956,0.0048931,0.0048931
1995-08-01,3.976123991349482,3.976123991349482,6.540336369345571,6.540336369345571,1.0813355088763799,1.0813355088763799,1.9955263526520208,1.9955263526520208,0.0048931,0.0048931
1995-08-02,3.913463521217841,3.913463521217841,6.000209978676155,6.000209978676155,1.0813355088763799,1.0813355088763799,2.055145361810474,2.055145361810474,0.0048931,0.0048931
1995-08-03,3.976123991349482,3.976123991349482,5.974902721063833,5.974902721063833,1.0813355088763799,1.0813355088763799,1.9153960129345131,1.9153960129345131,0.0048931,0.0048931
1995-08-04,4.139918840774581,4.139918840774581,5.6077298890794784,5.6077298890794784,1.0813355088763799,1.0813355088763799,1.9427180976253118,1.9427180976253118,0.0048931,0.0048931
1995-08-05,4.139594796231306,4.139594796231306,5.4407910804302055,5.4407910804302055,1.0813355088763799,1.0813355088763799,1.9930772566185069,1.9930772566185069,0.0048931,0.0048931
1995-08-06,4.219868904723493,4.219868904723493,5.278380636838645,5.278380636838645,1.0813355088763799,1.0813355088763799,1.959478934719767,1.959478934719767,0.0048931,0.0048931
1995-08-07,4.163376108178037,4.163376108178037,5.233842193993278,5.233842193993278,1.09197440529112,1.09197440529112,1.9459328639391105,1.9459328639391105,0.0048931,0.0048931
1995-08-08,3.884973896193658,3.884973896193658,5.4223086194963495,5.4223086194963495,1.09197440529112,1.09197440529112,1.922437113604741,1.922437113604741,0.0048931,0.0048931
1995-08-09,3.871094117152749,3.871094117152749,5.371560022790857,5.371560022790857,1.09197440529112,1.09197440529112,1.8841705427684579,1.8841705427684579,0.0048931,0.0048931
1995-08-10,3.77345075711547,3.77345075711547,5.351628799101862,5.351628799101862,1.09197440529112,1.09197440529112,1.854475606344975,1.854475606344975,0.0048931,0.0048931
1995-08-11,3.791307235539471,3.791307235539471,5.180929246943275,5.180929246943275,1.09197440529112,1.09197440529112,1.786666991095866,1.786666991095866,0.0048931,0.0048931
1995-08-12,3.7668762877541964,3.7668762877541964,5.008875116051295,5.008875116051295,1.09197440529112,1.09197440529112,1.8452149493617185,1.8452149493617185,0.0048931,0.0048931
1995-08-13,3.5844129151069146,3.5844129151069146,5.148414355530454,5.148414355530454,1.09197440529112,1.09197440529112,1.8268469308148627,1.8268469308148627,0.0048931,0.0048931
1995-08-14,3.5845753240665506,3.5845753240665506,4.876253961360467,4.876253961360467,1.1,1.1,1.806412651374636,1.806412651374636,0.0048931,0.0048931
1995-08-15,3.6695569722601915,3.6695569722601915,4.76558445568922,4.76558445568922,1.1,1.1,1.721920250149899,1.721920250149899,0.0048931,0.0048931
1995-08-16,3.7172827784892855,3.7172827784892855,4.657237232542194,4.657237232542194,1.1,1.1,1.6913833991453011,1.6913833991453011,0.0048931,0.0048931
1995-08-17,3.5402577858618214,3.5402577858618214,4.758016726391537,4.758016726391537,1.1,1.1,1.6933730123288444,1.6933730123288444,0.0048931,0.0048931
1995-08-18,3.5865226848301885,3.5865226848301885,4.422760359409861,4.422760359409861,1.1,1.1,1.7207721481384706,1.7207721481384706,0.0048931,0.0048931
1995-08-19,3.678484824784193,3.678484824784193,4.315240424691215,4.315240424691215,1.1,1.1,1.7265884990874416,1.7265884990874416,0.0048931,0.0048931
1995-08-20,3.538878083080913,3.538878083080913,4.3225151517117855,4.3225151517117855,1.1,1.1,1.7617173547287535,1.7617173547287535,0.0048931,0.0048931
1995-08-21,3.5872535251485513,3.5872535251485513,4.14305192656104,4.14305192656104,1.1,1.1,1.8001368175756938,1.8001368175756938,0.0048931,0.0048931
1995-08-22,3.4322248926638155,3.4322248926638155,4.371989298963006,4.371989298963006,1.1,1.1,1.7145729620493564,1.7145729620493564,0.0048931,0.0048931
1995-08-23,3.505356100436002,3.505356100436002,4.014507779928802,4.014507779928802,1.1,1.1,1.6570198103752756,1.6570198103752756,0.0048931,0.0048931
1995-08-24,3.256254784897988,3.256254784897988,4.241136006338355,4.241136006338355,1.1,1.1,1.5990842269700514,1.5990842269700514,0.0048931,0.0048931
1995-08-25,3.3896930796390863,3.3896930796390863,3.685483067770012,3.685483067770012,1.1,1.1,1.6189827792594786,1.6189827792594786,0.0048931,0.0048931
1995-08-26,3.348460538291447,3.348460538291447,3.684469297216678,3.684469297216678,1.1,1.1,1.5742874826135962,1.5742874826135962,0.0048931,0.0048931
1995-08-27,3.2997602783045368,3.2997602783045368,3.6844051706187635,3.6844051706187635,1.1,1.1,1.6022985898748512,1.6022985898748512,0.0048931,0.0048931
1995-08-28,3.2088530232121686,3.2088530232121686,3.742040308673535,3.742040308673535,1.080058864060668,1.080058864060668,1.5295921859677135,1.5295921859677135,0.0048931,0.0048931
1995-08-29,3.0669733294499792,3.0669733294499792,3.648609980355383,3.648609980355383,1.080058864060668,1.080058864060668,1.5146680700461432,1.5146680700461432,0.0048931,0.0048931
1995-08-30,3.0081271497417945,3.0081271497417945,3.4572723240090526,3.4572723240090526,1.080058864060668,1.080058864060668,1.525383016471142,1.525383016471142,0.0048931,0.0048931
1995-08-31,2.865192571117968,2.865192571117968,3.5216072013315602,3.5216072013315602,1.080058864060668,1.080058864060668,1.475406692618089,1.475406692618089,0.0048931,0.0048931
1995-09-01,2.936132031311064,2.936132031311064,2.9911184957984185,2.9911184957984185,1.080058864060668,1.080058864060668,1.6607699004308756,1.6607699004308756,0.0048931,0.0048931
1995-09-02,3.1547963610612553,3.1547963610612553,2.6585369138298307,2.6585369138298307,1.080058864060668,1.080058864060668,1.6988069315466725,1.6988069315466725,0.0048931,0.0048931
1995-09-03,3.092947162351798,3.092947162351798,2.7326656739242106,2.7326656739242106,1.080058864060668,1.080058864060668,1.6114059514384504,1.6114059514384504,0.0048931,0.0048931
1995-09-04,2.872010653918696,2.872010653918696,2.9217077183206888,2.9217077183206888,1.1,1.1,1.568930211105596,1.568930211105596,0.0048931,0.0048931
1995-09-05,2.8710362001608787,2.8710362001608787,2.8856826264469593,2.8856826264469593,1.1,1.1,1.5054840607727158,1.5054840607727158,0.0048931,0.0048931
1995-09-06,2.875744513238332,2.875744513238332,2.6937583119542055,2.6937583119542055,1.1,1.1,1.521923380894892,1.521923380894892,0.0048931,0.0048931
1995-09-07,2.712679730755597,2.712679730755597,2.844509677637272,2.844509677637272,1.1,1.1,1.4523546921827253,1.4523546921827253,0.0048931,0.0048931
1995-09-08,2.7739612714823263,2.7739612714823263,2.4462468872757817,2.4462468872757817,1.1,1.1,1.4542450667524913,1.4542450667524913,0.0048931,0.0048931
