node,Turlock Irrigation District,Turlock Irrigation District,Modesto Irrigation District,Modesto Irrigation District
IFRs,Baseline,natural_flow,Baseline,natural_flow
Date,,,,
2002-09-05,2.6815273721693775,2.6815273721693775,1.1948575178325191,1.1948575178325191
2002-09-06,2.582626502758916,2.582626502758916,1.2722378184031873,1.2722378184031873
2002-09-07,2.4209576639530543,2.4209576639530543,1.145307193882512,1.145307193882512
2002-09-08,2.468457644390654,2.468457644390654,1.0091707760024575,1.0091707760024575
2002-09-09,2.6333491409812977,2.6333491409812977,1.227592141064194,1.227592141064194
2002-09-10,2.549037236402156,2.549037236402156,1.1813170947778497,1.1813170947778497
2002-09-11,2.284446746370839,2.284446746370839,1.191745217404491,1.191745217404491
2002-09-12,2.115001611902396,2.115001611902396,1.189626916750236,1.189626916750236
2002-09-13,1.9235678510512078,1.9235678510512078,1.126243294812215,1.126243294812215
2002-09-14,2.1485127672833313,2.1485127672833313,1.1485659317772126,1.1485659317772126
2002-09-15,1.9793120196303406,1.9793120196303406,1.1769175162337047,1.1769175162337047
2002-09-16,2.2419853105619523,2.2419853105619523,1.208528241993897,1.208528241993897
2002-09-17,2.1091564361074893,2.1091564361074893,1.1819690037203894,1.1819690037203894
2002-09-18,2.1191646949010705,2.1191646949010705,1.1528025330857223,1.1528025330857223
2002-09-19,2.0124604616680877,2.0124604616680877,1.0995372156630367,1.0995372156630367
2002-09-20,1.6412840649315232,1.6412840649315232,1.0273383002767624,1.0273383002767624
2002-09-21,1.6823371830475644,1.6823371830475644,1.0762205789242658,1.0762205789242658
2002-09-22,1.686238864958825,1.686238864958825,0.8334232250921318,0.8334232250921318
2002-09-23,1.6733296727957412,1.6733296727957412,1.1102751564009836,1.1102751564009836
2002-09-24,1.5518825729077825,1.5518825729077825,1.1298279871781856,1.1298279871781856
2002-09-25,1.7668192303463244,1.7668192303463244,1.06954012589923,1.06954012589923
2002-09-26,1.7815945787932277,1.7815945787932277,0.9871083378418772,0.9871083378418772
2002-09-27,1.5989587432983319,1.5989587432983319,0.7780400104241905,0.7780400104241905
2002-09-28,1.7749621062320844,1.7749621062320844,0.7840685545066864,0.7840685545066864
2002-09-29,1.6338202131722426,1.6338202131722426,0.8239237499814108,0.8239237499814108
2002-09-30,1.6384001458339834,1.6384001458339834,1.0637395079012235,1.0637395079012235
2002-10-01,2.8184280712547203,2.8184280712547203,1.273215278407998,1.273215278407998
2002-10-02,2.647768736468997,2.647768736468997,1.2025154308623656,1.2025154308623656
2002-10-03,2.3912700795075543,2.3912700795075543,1.089956251934498,1.089956251934498
2002-10-04,2.521215808240476,2.521215808240476,1.227266186592924,1.227266186592924
2002-10-05,2.555483325347717,2.555483325347717,1.211526377675181,1.211526377675181
2002-10-06,2.3931362357913746,2.3931362357913746,1.1749948689440117,1.1749948689440117
2002-10-07,1.9850798578254207,1.9850798578254207,1.078224714831777,1.078224714831777
2002-10-08,1.8519795283955651,1.8519795283955651,1.2577360717036712,1.2577360717036712
2002-10-09,1.717944960759803,1.717944960759803,1.275007624590983,1.275007624590983
2002-10-10,1.6630321713788077,1.6630321713788077,1.0857200540349872,1.0857200540349872
2002-10-11,1.7836138635247047,1.7836138635247047,1.0125598150038662,1.0125598150038662
2002-10-12,1.7636298277294686,1.7636298277294686,1.0256601188405212,1.0256601188405212
2002-10-13,1.5735804099151796,1.5735804099151796,1.0277130672369228,1.0277130672369228
2002-10-14,1.5143413551998748,1.5143413551998748,0.9993614827804305,0.9993614827804305
2002-10-15,1.2995237976650666,1.2995237976650666,1.0837159181274763,1.0837159181274763
2002-10-16,1.2590808732116585,1.2590808732116585,1.0623542013983267,1.0623542013983267
