node,Lake Eleanor,Lake Eleanor,Hetch Hetchy Reservoir,Hetch Hetchy Reservoir,Don Pedro Reservoir,Don Pedro Reservoir,Cherry Lake,Cherry Lake
IFRs,Baseline,natural_flow,Baseline,natural_flow,Baseline,natural_flow,Baseline,natural_flow
Date,,,,,,,,
1995-05-10,0.0,0.0,35.0,35.0,2227.717047707417,2227.717047707417,43.09719367037936,43.097193670379376
1995-05-11,0.0,0.0,36.06688371844187,36.06688371844187,2250.9951240297546,2250.9951240297546,27.637891779505242,27.637891779505264
1995-05-12,0.0,0.0,35.0,35.0,2261.157483202738,2261.157483202738,25.0,25.0
1995-05-13,0.0,0.0,35.0,35.0,2265.6818209947246,2265.6818209947246,25.0,25.0
1995-05-14,0.0,0.0,35.0,35.0,2268.4416547823957,2268.4416547823957,25.0,25.0
1995-05-15,0.0,0.0,35.0,35.0,2270.8712982825127,2270.8712982825127,25.544781221316434,25.544781221316434
1995-05-16,0.0,0.0,35.0,35.0,2273.617280499815,2273.617280499815,25.0,25.0
1995-05-17,0.0,0.0,35.0,35.0,2276.0102974095366,2276.0102974095366,25.0,25.0
1995-05-18,0.0,0.0,35.0,35.0,2279.3666585507913,2279.3666585507913,25.0,25.0
1995-05-19,0.0,0.0,35.94296025003959,35.94296025003959,2285.1942080612157,2285.1942080612157,25.0,25.0
1995-05-20,0.0,0.0,39.21786954338725,39.21786954338725,2293.2856837023073,2293.2856837023073,25.0,25.0
1995-05-21,0.0,0.0,43.609800883847115,43.609800883847115,2302.7095765533395,2302.7095765533395,25.0,25.0
1995-05-22,0.0,0.0,48.31229048126338,48.31229048126338,2309.9619988060617,2309.9619988060617,27.610504595316435,27.610504595316435
1995-05-23,0.0,0.0,49.23040123816361,49.23040123816361,2316.872042522473,2316.872042522473,26.660773865582172,26.660773865582172
1995-05-24,0.0,0.0,50.060371151414614,50.060371151414614,2325.10700769481,2325.10700769481,25.0,25.0
1995-05-25,0.0,0.0,49.75267850268118,49.75267850268118,2329.119039037818,2329.119039037818,25.0,25.0
1995-05-26,0.0,0.0,50.30380292752577,50.30380292752577,2333.5078444302044,2333.5078444302044,25.0,25.0
1995-05-27,0.0,0.0,51.65930318741482,51.65930318741482,2339.8645305420096,2339.8645305420096,25.0,25.0
1995-05-28,0.0,0.0,53.996176198385285,53.996176198385285,2346.8782325904394,2346.8782325904394,25.0,25.0
1995-05-29,0.0,0.0,59.53414786375346,59.53414786375346,2353.800207807481,2353.800207807481,27.706908281316434,27.706908281316434
1995-05-30,0.0,0.0,67.83858482893423,67.83858482893423,2365.2928286731385,2365.2928286731385,28.83432019058217,28.83432019058217
1995-05-31,0.0,0.0,78.7552541822245,78.7552541822245,2382.8040953391805,2382.8040953391805,26.187591353379375,26.187591353379375
1995-06-01,0.0,0.0,90.12477554393928,90.12477554393928,2391.0993591309248,2391.0993591309248,32.15659396825416,32.15659396825416
1995-06-02,0.0,0.0,96.34885035383935,96.34885035383935,2395.5721908564506,2395.5721908564506,36.840640278128944,36.840640278128944
1995-06-03,0.0,0.0,104.41645042062653,104.41645042062653,2402.9303447150787,2402.9303447150787,39.96167157744538,39.96167157744538
1995-06-04,0.0,0.0,114.1472325442898,114.1472325442898,2411.018553430244,2411.018553430244,43.48206407576181,43.48206407576181
1995-06-05,0.0,0.0,123.89168781023717,123.89168781023717,2416.1623797419593,2416.1623797419593,48.928813260636595,48.928813260636595
1995-06-06,0.0,0.0,126.00790401368765,126.00790401368765,2417.338308735786,2417.338308735786,50.51396450095303,50.51396450095303
1995-06-07,0.0,0.0,127.56657623216252,127.56657623216252,2418.1462369595074,2418.1462369595074,51.97189381326946,51.97189381326946
1995-06-08,0.0,0.0,129.0320645044896,129.0320645044896,2416.560887940102,2416.560887940102,55.331966128144245,55.331966128144245
1995-06-09,0.0,0.0,131.64339114317457,131.64339114317457,2417.7199160214436,2417.7199160214436,57.02476669246067,57.02476669246067
1995-06-10,0.0,0.0,136.18982141969175,136.18982141969175,2420.296710287953,2420.296710287953,59.19125393877711,59.19125393877711
1995-06-11,0.0,0.0,143.62577974603752,143.62577974603752,2423.3526747656647,2423.3526747656647,64.64915357665188,64.64915357665188
1995-06-12,0.0,0.0,152.09261145453004,152.09261145453004,2428.0449155130955,2428.0449155130955,70.42957414852667,70.42957414852667
1995-06-13,0.0,0.0,162.10790376338838,162.10790376338838,2435.4419459132055,2435.4419459132055,74.4651798698431,74.4651798698431
1995-06-14,0.0,0.0,169.3914262719104,169.3914262719104,2438.2317343176205,2438.2317343176205,79.69531073871788,79.69531073871788
1995-06-15,0.0,0.0,173.56346280964743,173.56346280964743,2443.0112522983954,2443.0112522983954,84.21919679959267,84.21919679959267
1995-06-16,0.0,0.0,175.72178417900656,175.72178417900656,2445.984144828052,2445.984144828052,85.6528471859091,85.6528471859091
1995-06-17,0.0,0.0,177.7195949013829,177.7195949013829,2444.677843767038,2444.677843767038,89.4049035829091,89.4049035829091
1995-06-18,0.0,0.0,181.18684947950422,181.18684947950422,2444.301580918443,2444.301580918443,93.0347842487839,93.0347842487839
1995-06-19,0.0,0.0,185.77075342631787,185.77075342631787,2444.6406578973306,2444.6406578973306,96.81823868565868,96.81823868565868
1995-06-20,0.0,0.0,191.5886565602172,191.5886565602172,2447.5959973530607,2447.5959973530607,98.93378674597513,98.93378674597513
1995-06-21,0.0,0.0,199.68845012464405,199.68845012464405,2449.746012972539,2449.746012972539,103.70399699784991,103.70399699784991
1995-06-22,0.0,0.0,210.4327166156694,210.4327166156694,2453.9326540117986,2453.9326540117986,109.7271979337247,109.7271979337247
1995-06-23,0.0,0.0,224.21536998746353,224.21536998746353,2460.4341948268634,2460.4341948268634,116.89874432659948,116.89874432659948
1995-06-24,0.0,0.0,242.10492152800066,242.10492152800066,2471.043627256827,2471.043627256827,123.42633403791592,123.42633403791592
1995-06-25,0.0,0.0,260.4887883667195,260.4887883667195,2480.310101672482,2480.310101672482,131.9040463217907,131.9040463217907
1995-06-26,0.0,0.0,277.9475587674405,277.9475587674405,2490.9984580332266,2490.9984580332266,140.1012060806655,140.1012060806655
1995-06-27,0.0,0.0,296.2797260562595,296.2797260562595,2503.085124487218,2503.085124487218,148.7987305745403,148.7987305745403
1995-06-28,4.2201704419409705,4.2201704419409705,312.3966262249162,312.3966262249162,2504.0,2504.0,156.53223312941506,156.53223312941506
1995-06-29,8.23576514450351,8.23576514450351,325.9992036405282,325.9992036405282,2504.0,2504.0,163.27433285828985,163.27433285828985
1995-06-30,11.518493981513027,11.518493981513027,336.80944321991757,336.80944321991757,2504.0,2504.0,169.8897653462044,169.8897653462044
1995-07-01,15.827334695328103,15.827334695328103,346.79164127845695,346.79164127845695,2504.0,2504.0,176.2048747582044,176.2048747582044
1995-07-02,19.767989001158004,19.767989001158004,357.30807081118473,357.30807081118473,2504.0,2504.0,179.99948891452084,179.99948891452084
1995-07-03,23.045134427167685,23.045134427167685,366.583005849235,366.583005849235,2504.0,2504.0,186.0982952043956,186.0982952043956
1995-07-04,26.00689405336226,26.00689405336226,376.0953018757028,376.0953018757028,2504.0,2504.0,192.3933532455029,192.3933532455029
1995-07-05,29.34362869089619,29.34362869089619,386.28236072510697,386.28236072510697,2504.0,2504.0,197.43251341607512,197.43251341607512
1995-07-06,32.432385513206775,32.43238551320678,397.0020208204369,397.0020208204369,2504.0,2504.0,204.64932586736842,204.64932586736842
1995-07-07,33.92,33.92,406.54131673178495,406.54131673178495,2504.0,2504.0,209.40709909902645,209.40709909902645
1995-07-08,33.92,33.92,417.42461499672993,417.42461499672993,2504.0,2504.0,216.3578123245215,216.3578123245215
1995-07-09,33.92,33.92,424.85462983522234,424.85462983522234,2504.0,2504.0,220.21026089947603,220.21026089947603
1995-07-10,32.913699615349394,32.913699615349394,429.60232970577914,429.60232970577914,2504.0,2504.0,225.82604357657038,225.82604357657038
1995-07-11,31.75041550633542,31.75041550633542,433.1234739473738,433.1234739473738,2504.0,2504.0,231.1297172160683,231.1297172160683
1995-07-12,32.25737682581137,32.25737682581137,436.274103806187,436.274103806187,2504.0,2504.0,233.80868668691912,233.80868668691912
1995-07-13,30.52205495703799,30.52205495703799,438.9310420956045,438.9310420956045,2504.0,2504.0,237.91214325273052,237.91214325273052
1995-07-14,28.602757764119833,28.602757764119833,441.5760816917492,441.5760816917492,2504.0,2504.0,242.09620674503654,242.09620674503654
1995-07-15,26.24992071843833,26.24992071843833,444.6,444.6,2504.0,2504.0,246.13555383481085,246.13555383481085
1995-07-16,26.750662304706005,26.750662304706005,444.6,444.6,2504.0,2504.0,247.79344226812728,247.79344226812728
1995-07-17,26.069248758269328,26.069248758269328,444.6,444.6,2504.0,2504.0,251.40312842600207,251.40312842600207
1995-07-18,23.738245044470553,23.738245044470553,444.6,444.6,2504.0,2504.0,254.61357219787686,254.61357219787686
1995-07-19,20.636793414313626,20.636793414313626,444.6,444.6,2504.0,2504.0,257.49850662675163,257.49850662675163
1995-07-20,17.595212781970563,17.595212781970563,444.6,444.6,2504.0,2504.0,260.4052751276264,260.4052751276264
1995-07-21,14.514613119912323,14.514613119912323,444.6,444.6,2504.0,2504.0,263.2794259695012,263.2794259695012
1995-07-22,10.988550361814147,10.988550361814147,444.6,444.6,2504.0,2504.0,266.034059085376,266.034059085376
1995-07-23,7.316372322439648,7.316372322439648,444.6,444.6,2504.0,2504.0,268.6055362462508,268.6055362462508
1995-07-24,3.8328751868061777,3.8328751868061777,444.6,444.6,2504.0,2504.0,271.15774357512555,271.15774357512555
1995-07-25,0.20792873616645924,0.20792873616645924,444.6,444.6,2504.0,2504.0,273.55140419900033,273.55140419900033
1995-07-26,0.0,0.0,444.6,444.6,2500.4586990030116,2500.4586990030116,275.9097767378751,275.9097767378751
1995-07-27,0.0,0.0,444.6,444.6,2497.1043940300156,2497.1043940300156,278.40788102574993,278.40788102574993
1995-07-28,0.0,0.0,444.6,444.6,2493.8976856219742,2493.8976856219742,280.8121056906247,280.8121056906247
1995-07-29,0.0,0.0,444.6,444.6,2489.445165878461,2489.445165878461,283.1474804326247,283.1474804326247
1995-07-30,0.0,0.0,444.6,444.6,2483.745883367714,2483.745883367714,284.9705508514995,284.9705508514995
1995-07-31,0.0,0.0,444.6,444.6,2478.053349250341,2478.053349250341,286.7016501183743,286.7016501183743
1995-08-01,0.0,0.0,444.6,444.6,2473.141136908439,2473.141136908439,288.66321106224905,288.66321106224905
1995-08-02,0.0,0.0,444.6,444.6,2467.8772644320215,2467.8772644320215,290.5510160041238,290.5510160041238
1995-08-03,0.0,0.0,444.6,444.6,2461.894520257492,2461.894520257492,292.3173100849986,292.3173100849986
1995-08-04,0.0,0.0,444.6,444.6,2454.941766094184,2454.941766094184,293.9592994738734,293.9592994738734
1995-08-05,0.0,0.0,444.6,444.6,2447.9224066898487,2447.9224066898487,295.56547989374815,295.56547989374815
1995-08-06,0.0,0.0,444.6,444.6,2440.4605683617065,2440.4605683617065,297.08240335462295,297.08240335462295
1995-08-07,0.0,0.0,444.6,444.6,2432.4560452406818,2432.4560452406818,298.2870426124977,298.2870426124977
1995-08-08,0.0,0.0,444.6,444.6,2424.1948500140065,2424.1948500140065,299.2720597423725,299.2720597423725
1995-08-09,0.0,0.0,444.6,444.6,2415.899841433723,2415.899841433723,300.36832359524726,300.36832359524726
1995-08-10,0.0,0.0,444.6,444.6,2407.683745772847,2407.683745772847,301.31664352712204,301.31664352712204
1995-08-11,0.0,0.0,444.6,444.6,2399.2023238982315,2399.2023238982315,301.99526904199683,301.99526904199683
1995-08-12,0.0,0.0,444.6,444.6,2390.302160520438,2390.302160520438,303.0516157019968,303.0516157019968
1995-08-13,0.0,0.0,444.6,444.6,2381.8822933879965,2381.8822933879965,303.7689803368716,303.7689803368716
1995-08-14,0.0,0.0,444.6,444.6,2373.4226901330467,2373.4226901330467,304.4961556687464,304.4961556687464
1995-08-15,0.0,0.0,444.6,444.6,2365.019400040154,2365.019400040154,305.24586819362116,305.24586819362116
1995-08-16,0.0,0.0,444.6,444.6,2356.5725552829117,2356.5725552829117,305.89290490249596,305.89290490249596
1995-08-17,0.0,0.0,444.6,444.6,2347.8022395669295,2347.8022395669295,306.1820255453707,306.1820255453707
1995-08-18,0.0,0.0,444.6,444.6,2338.9560929272766,2338.9560929272766,306.40205087724553,306.40205087724553
1995-08-19,0.0,0.0,444.6,444.6,2330.3334934679615,2330.3334934679615,306.6721917521203,306.6721917521203
1995-08-20,0.0,0.0,444.6,444.6,2321.932777602886,2321.932777602886,307.2436888269951,307.2436888269951
1995-08-21,0.0,0.0,444.6,444.6,2313.548488105449,2313.548488105449,307.85362655386984,307.85362655386984
1995-08-22,0.0,0.0,444.6,444.6,2305.072094350005,2305.072094350005,308.40992329174463,308.40992329174463
1995-08-23,0.0,0.0,444.6,444.6,2296.8890052743327,2296.8890052743327,308.8659104316194,308.8659104316194
1995-08-24,0.0,0.0,444.6,444.6,2288.6181440055184,2288.6181440055184,309.17920123249417,309.17920123249417
1995-08-25,0.0,0.0,444.47574541957664,444.47574541957664,2280.6009639690774,2280.6009639690774,309.34318635236895,309.34318635236895
1995-08-26,0.0,0.0,444.2098393721218,444.2098393721218,2272.2702329380613,2272.2702329380613,309.86675351936896,309.86675351936896
1995-08-27,0.0,0.0,443.93919163778673,443.93919163778673,2264.3433915605833,2264.3433915605833,309.99489953624374,309.99489953624374
1995-08-28,0.0,0.0,443.6856289056813,443.6856289056813,2256.5133669360835,2256.5133669360835,310.1145459151185,310.1145459151185
1995-08-29,0.0,0.0,443.35621976330225,443.35621976330225,2248.923339333184,2248.923339333184,310.2327713189933,310.2327713189933
1995-08-30,0.0,0.0,443.01887774331567,443.01887774331567,2241.5728471682596,2241.5728471682596,310.34869737286806,310.34869737286806
1995-08-31,0.0,0.0,442.68630310086326,442.68630310086326,2234.3451570789875,2234.3451570789875,310.45826519974287,310.45826519974287
1995-09-01,0.0,0.0,442.53837013371447,442.53837013371447,2227.3745743541476,2227.3745743541476,311.24636681561765,311.24636681561765
1995-09-02,0.0,0.0,442.5085584714487,442.5085584714487,2220.442535289289,2220.442535289289,311.9631099774924,311.9631099774924
1995-09-03,0.0,0.0,442.54259265327744,442.54259265327744,2213.582566596096,2213.582566596096,312.5910913783672,312.5910913783672
1995-09-04,0.0,0.0,442.3426620822042,442.3426620822042,2206.7931550267967,2206.7931550267967,313.148366746242,313.148366746242
1995-09-05,0.0,0.0,442.0786371597872,442.0786371597872,2200.1002483590582,2200.1002483590582,313.6582274801168,313.6582274801168
1995-09-06,0.0,0.0,441.76153519410116,441.76153519410116,2193.5736705701124,2193.5736705701124,314.0761132839916,314.0761132839916
1995-09-07,0.0,0.0,441.35560564991164,441.35560564991164,2187.1211073513946,2187.1211073513946,314.4414792658664,314.4414792658664
1995-09-08,0.0,0.0,440.9325484978667,440.9325484978667,2180.9994069063478,2180.9994069063478,314.7819391087412,314.7819391087412
1995-09-09,0.0,0.0,440.49725711192207,440.49725711192207,2174.5167680955974,2174.5167680955974,315.4965348947412,315.4965348947412
1995-09-10,0.0,0.0,440.02089269440233,440.02089269440233,2168.538398324763,2168.538398324763,315.777575572616,315.777575572616
1995-09-11,0.0,0.0,439.5318890556862,439.5318890556862,2162.7810641722717,2162.7810641722717,316.0133709134908,316.0133709134908
1995-09-12,0.0,0.0,439.0466994184754,439.0466994184754,2157.3521775402223,2157.3521775402223,316.2365093033656,316.2365093033656
1995-09-13,0.0,0.0,438.5551322432535,438.5551322432535,2152.091151533562,2152.091151533562,316.4386886962404,316.4386886962404
1995-09-14,0.0,0.0,438.0268652557364,438.0268652557364,2147.2032328184396,2147.2032328184396,316.63256604311516,316.63256604311516
1995-09-15,0.0,0.0,437.49414746049735,437.49414746049735,2142.5199858596734,2142.5199858596734,316.80654457498997,316.80654457498997
1995-09-16,0.0,0.0,436.89248113705673,436.89248113705673,2137.8851306223282,2137.8851306223282,316.94203031886474,316.94203031886474
1995-09-17,0.0,0.0,436.26390154938093,436.26390154938093,2133.3433048473057,2133.3433048473057,317.0530503067395,317.0530503067395
1995-09-18,0.0,0.0,435.6460081722112,435.6460081722112,2128.9349524793934,2128.9349524793934,317.1493908416143,317.1493908416143
1995-09-19,0.0,0.0,435.0332593164947,435.0332593164947,2124.5779187552234,2124.5779187552234,317.2324872474891,317.2324872474891
1995-09-20,0.0,0.0,434.4275969518296,434.4275969518296,2120.2695778296634,2120.2695778296634,317.30391620636385,317.30391620636385
1995-09-21,0.0,0.0,433.8072542014186,433.8072542014186,2116.013885443582,2116.013885443582,317.36253054623865,317.36253054623865
1995-09-22,0.0,0.0,433.1628499773899,433.1628499773899,2111.9742100249387,2111.9742100249387,317.4025998431134,317.4025998431134
1995-09-23,0.0,0.0,432.50591121880876,432.50591121880876,2107.588332138512,2107.588332138512,317.82341083711344,317.82341083711344
1995-09-24,0.0,0.0,431.841076225325,431.841076225325,2103.6372182841146,2103.6372182841146,317.83624159298824,317.83624159298824
1995-09-25,0.0,0.0,431.1936082917957,431.1936082917957,2100.0065251835767,2100.0065251835767,317.842058832863,317.842058832863
1995-09-26,0.0,0.0,430.54124627573697,430.54124627573697,2096.3802553931487,2096.3802553931487,317.8288090937378,317.8288090937378
1995-09-27,0.0,0.0,429.88643675320253,429.88643675320253,2093.138019184061,2093.138019184061,317.8126071536126,317.8126071536126
1995-09-28,0.0,0.0,429.2193934218809,429.2193934218809,2090.148468192127,2090.148468192127,317.78444961448736,317.78444961448736
1995-09-29,0.0,0.0,428.5376697066331,428.5376697066331,2087.2812934669355,2087.2812934669355,317.7364421923621,317.7364421923621
1995-09-30,0.0,0.0,427.8559450610496,427.8559450610496,2084.4478471324956,2084.4478471324956,317.6859881942369,317.6859881942369
1995-10-01,0.0,0.0,427.22721609877664,427.22721609877664,2081.6119243726453,2081.6119243726453,317.6673396781117,317.6673396781117
1995-10-02,0.0,0.0,426.57444401110513,426.57444401110513,2079.1077828012353,2079.1077828012353,317.6373077699865,317.6373077699865
1995-10-03,0.0,0.0,425.9209485532133,425.9209485532133,2076.7700358584416,2076.7700358584416,317.60373657786124,317.60373657786124
1995-10-04,0.0,0.0,425.25838867845437,425.25838867845437,2074.4602332252857,2074.4602332252857,317.563068881736,317.563068881736
1995-10-05,0.0,0.0,424.5848992430204,424.5848992430204,2072.1781567657795,2072.1781567657795,317.51506145961076,317.51506145961076
1995-10-06,0.0,0.0,423.91010500617693,423.91010500617693,2069.9236342324266,2069.9236342324266,317.46245935348554,317.46245935348554
1995-10-07,0.0,0.0,423.23041687636106,423.23041687636106,2067.3058312949274,2067.3058312949274,317.79087301848557,317.79087301848557
1995-10-08,0.0,0.0,422.5433882782709,422.5433882782709,2064.9483343828447,2064.9483343828447,317.7230964043604,317.7230964043604
1995-10-09,0.0,0.0,421.88093512864384,421.88093512864384,2062.667700178804,2062.667700178804,317.6507968542352,317.6507968542352
1995-10-10,0.0,0.0,421.2135880865092,421.2135880865092,2060.32510760802,2060.32510760802,317.57397436811,317.57397436811
1995-10-11,0.0,0.0,420.54379372763697,420.54379372763697,2057.9483610484526,2057.9483610484526,317.49275235098474,317.49275235098474
1995-10-12,0.0,0.0,419.8646118671746,419.8646118671746,2055.677221784004,2055.677221784004,317.40559971985954,317.40559971985954
1995-10-13,0.0,0.0,419.1810762357695,419.1810762357695,2055.4577395470033,2055.4577395470033,315.33081743617595,315.33081743617595
1995-10-14,0.0,0.0,418.50149335206316,418.50149335206316,2055.266951494675,2055.266951494675,313.26323138449237,313.26323138449237
1995-10-15,0.0,0.0,417.81195510024554,417.81195510024554,2055.0221435148364,2055.0221435148364,311.1687330018088,311.1687330018088
1995-10-16,0.0,0.0,417.0913099437833,417.0913099437833,2054.9068707541064,2054.9068707541064,309.0571085911252,309.0571085911252
1995-10-17,0.0,0.0,416.36534299192925,416.36534299192925,2054.9861075654826,2054.9861075654826,306.94230363144163,306.94230363144163
1995-10-18,0.0,0.0,415.642108583728,415.642108583728,2055.2287798187263,2055.2287798187263,304.8257860687581,304.8257860687581
1995-10-19,0.0,0.0,414.91369357653895,414.91369357653895,2053.4187227938487,2053.4187227938487,304.6872553506329,304.6872553506329
1995-10-20,0.0,0.0,414.18038467847117,414.18038467847117,2051.6350824719634,2051.6350824719634,304.54248724850765,304.54248724850765
1995-10-21,0.0,0.0,413.44544604574537,413.44544604574537,2049.7343202610673,2049.7343202610673,304.77621413550764,304.77621413550764
1995-10-22,0.0,0.0,412.6950096398543,412.6950096398543,2048.3996457438716,2048.3996457438716,304.61321766238245,304.61321766238245
1995-10-23,0.0,0.0,411.99266093314355,411.99266093314355,2047.3455653951319,2047.3455653951319,304.44043488725725,304.44043488725725
1995-10-24,0.0,0.0,411.2849478884129,411.2849478884129,2046.3632633419627,2046.3632633419627,304.262219423132,304.262219423132
1995-10-25,0.0,0.0,410.57036482608726,410.57036482608726,2045.3445144091972,2045.3445144091972,304.0756985160068,304.0756985160068
1995-10-26,0.0,0.0,409.85211116180557,409.85211116180557,2044.268056010271,2044.268056010271,303.8846288438816,303.8846288438816
1995-10-27,0.0,0.0,409.1318754932342,409.1318754932342,2043.2342284137042,2043.2342284137042,303.6922734637564,303.6922734637564
1995-10-28,0.0,0.0,408.40995048875226,408.40995048875226,2042.2748740776176,2042.2748740776176,303.4910946276312,303.4910946276312
1995-10-29,0.0,0.0,407.68068501947596,407.68068501947596,2041.321345305462,2041.321345305462,303.28650637050595,303.28650637050595
1995-10-30,0.0,0.0,407.07951092777444,407.07951092777444,2040.4101229940318,2040.4101229940318,303.07702496138074,303.07702496138074
1995-10-31,0.0,0.0,406.4783360982586,406.4783360982586,2039.5895868427563,2039.5895868427563,302.8626504012555,302.8626504012555
1995-11-01,0.0,0.0,406.0039555700097,406.0039555700097,2039.229021904217,2039.229021904217,302.15009851975464,302.15009851975464
1995-11-02,0.0,0.0,405.5273411129207,405.5273411129207,2039.6003883159938,2039.6003883159938,300.656490645252,300.656490645252
1995-11-03,0.0,0.0,405.0487316504164,405.0487316504164,2041.5679747928398,2041.5679747928398,297.60034449124504,297.60034449124504
1995-11-04,0.0,0.0,404.5725679722915,404.5725679722915,2046.7243967526679,2046.7243967526679,291.4179541012277,291.4179541012277
1995-11-05,0.0,0.0,404.0890637765187,404.0890637765187,2057.9952573411506,2057.9952573411506,278.98466923318597,278.98466923318597
1995-11-06,0.0,0.0,403.7573788521866,403.7573788521866,2056.499934755467,2056.499934755467,279.04583362218597,279.04583362218597
1995-11-07,0.0,0.0,403.41590683501516,403.41590683501516,2055.06081189022,2055.06081189022,279.10699801118596,279.10699801118596
1995-11-08,0.0,0.0,403.0646477252576,403.0646477252576,2053.671882742525,2053.671882742525,279.16571582418595,279.16571582418595
1995-11-09,0.0,0.0,402.7011549473634,402.7011549473634,2052.2509156522565,2052.2509156522565,279.22374909018595,279.22374909018595
1995-11-10,0.0,0.0,402.3205353505858,402.3205353505858,2050.871476859104,2050.871476859104,279.27757375218596,279.27757375218596
1995-11-11,0.0,0.0,401.9301286616152,401.9301286616152,2049.579125912951,2049.579125912951,279.330275213186,279.330275213186
1995-11-12,0.0,0.0,401.52993488072394,401.52993488072394,2048.340151472005,2048.340151472005,279.381653299186,279.381653299186
1995-11-13,0.0,0.0,401.03590687336265,401.03590687336265,2046.9145996188252,2046.9145996188252,279.433031385186,279.433031385186
1995-11-14,0.0,0.0,400.53614922465454,400.53614922465454,2045.3955943355668,2045.3955943355668,279.48196289618596,279.48196289618596
1995-11-15,0.0,0.0,400.0283364136116,400.0283364136116,2043.9966868079764,2043.9966868079764,279.529808276186,279.529808276186
1995-11-16,0.0,0.0,399.51228685860065,399.51228685860065,2042.4787617878503,2042.4787617878503,279.576293211186,279.576293211186
1995-11-17,0.0,0.0,398.9970392972482,398.9970392972482,2040.9206934320791,2040.9206934320791,279.622778146186,279.622778146186
1995-11-18,0.0,0.0,398.47993053048503,398.47993053048503,2039.5830645103533,2039.5830645103533,279.666816506186,279.666816506186
1995-11-19,0.0,0.0,397.9589854582614,397.9589854582614,2038.19844384789,2038.19844384789,279.710854866186,279.710854866186
1995-11-20,0.0,0.0,397.50123671080064,397.50123671080064,2036.6268680922233,2036.6268680922233,279.752446650186,279.752446650186
1995-11-21,0.0,0.0,397.04104059965175,397.04104059965175,2035.0912673866865,2035.0912673866865,279.794038434186,279.794038434186
1995-11-22,0.0,0.0,396.5743386128751,396.5743386128751,2033.6847096287604,2033.6847096287604,279.835630218186,279.835630218186
1995-11-23,0.0,0.0,396.1003407106205,396.1003407106205,2032.3859311349331,2032.3859311349331,279.877222002186,279.877222002186
1995-11-24,0.0,0.0,395.6205696316898,395.6205696316898,2030.8998848817762,2030.8998848817762,279.918813786186,279.918813786186
1995-11-25,0.0,0.0,395.2203483933901,395.2203483933901,2029.682805323684,2029.682805323684,280.150163453186,280.150163453186
1995-11-26,0.0,0.0,394.8139730062447,394.8139730062447,2028.1754034701003,2028.1754034701003,280.282819745186,280.282819745186
1995-11-27,0.0,0.0,394.2745904057225,394.2745904057225,2026.556162416336,2026.556162416336,280.32477480918595,280.32477480918595
1995-11-28,0.0,0.0,393.7252423198826,393.7252423198826,2025.012476919795,2025.012476919795,280.36636659318594,280.36636659318594
1995-11-29,0.0,0.0,393.16855372064373,393.16855372064373,2023.6462088002927,2023.6462088002927,280.40795837718593,280.40795837718593
1995-11-30,0.0,0.0,392.6094177594567,392.6094177594567,2022.2371014585094,2022.2371014585094,280.4495501611859,280.4495501611859
1995-12-01,0.0,0.0,392.2951282387481,392.2951282387481,2020.7826204377407,2020.7826204377407,280.48624879418594,280.48624879418594
1995-12-02,0.0,0.0,391.9734981622102,391.9734981622102,2019.3010478217368,2019.3010478217368,280.52050085218593,280.52050085218593
1995-12-03,0.0,0.0,392.0875427237105,392.0875427237105,2017.8809313802335,2017.8809313802335,281.05385432118595,281.05385432118595
1995-12-04,0.0,0.0,392.33777721737397,392.33777721737397,2016.3978633492134,2016.3978633492134,281.596994092186,281.596994092186
1995-12-05,0.0,0.0,392.23872976389345,392.23872976389345,2014.820593243485,2014.820593243485,281.707509856186,281.707509856186
1995-12-06,0.0,0.0,392.1513351753087,392.1513351753087,2013.2938956432504,2013.2938956432504,281.917915353186,281.917915353186
1995-12-07,0.0,0.0,391.99300611333666,391.99300611333666,2011.8003723508493,2011.8003723508493,282.074496188186,282.074496188186
1995-12-08,0.0,0.0,391.71722355151644,391.71722355151644,2010.4200832890228,2010.4200832890228,282.131801301186,282.131801301186
1995-12-09,0.0,0.0,391.4411540704212,391.4411540704212,2009.2321896597903,2009.2321896597903,282.20764514318597,282.20764514318597
1995-12-10,0.0,0.0,391.5490333292474,391.5490333292474,2008.5049204742006,2008.5049204742006,282.87556026718596,282.87556026718596
1995-12-11,0.0,0.0,404.93608846587733,404.93608846587733,2019.907119984255,2019.907119984255,288.2892707675024,288.2892707675024
1995-12-12,0.0,0.0,426.33646249861147,426.33646249861147,2060.198641143379,2060.198641143379,297.6282109987681,297.6282109987681
1995-12-13,0.0,0.0,429.0408483894023,429.0408483894023,2079.252537204438,2079.252537204438,290.48204462356534,290.48204462356534
1995-12-14,0.0,0.0,429.25319496516204,429.25319496516204,2098.3648212569515,2098.3648212569515,272.05136883869125,272.05136883869125
1995-12-15,0.0,0.0,429.2762053021558,429.2762053021558,2124.3467817871165,2124.3467817871165,234.52701116500597,234.52701116500597
1995-12-16,0.0,0.0,429.15953720337836,429.15953720337836,2178.7466039074484,2178.7466039074484,158.89356443176132,158.89356443176132
1995-12-17,0.0,0.0,428.9492110915261,428.9492110915261,2290.3614061472927,2290.3614061472927,25.0,25.0
1995-12-18,0.0,0.0,428.7480523866649,428.7480523866649,2267.782305397064,2267.782305397064,25.207635342,25.207635342
1995-12-19,0.0,0.0,428.5519485599556,428.5519485599556,2245.2207163134344,2245.2207163134344,25.396021659,25.396021659
