node,Moccasin Fish Hatchery,Moccasin Fish Hatchery,IFR bl Lake Eleanor,IFR bl Lake Eleanor,IFR bl Hetch Hetchy Reservoir,IFR bl Hetch Hetchy Reservoir,IFR at La Grange,IFR at La Grange,IFR bl Cherry Lake,IFR bl Cherry Lake,Don Pedro Lake Spillway,Don Pedro Lake Spillway
1993-08-03,0.039,0.039,0.0306951045282511,0.0306951045282511,0.0,0.0,0.46524244324358865,0.4652424432435851,0.0,0.0,6.356762447527584,6.35676244752758
1993-08-04,0.039,0.039,0.0301960294436965,0.0301960294436965,0.0,0.0,0.2105578705556581,0.21055787055565456,0.0,0.0,6.293194808955551,6.293194808955548
1993-08-05,0.039,0.039,0.0296371233173893,0.0296371233173893,0.0,0.0,0.09759079406039328,0.09759079406039062,0.0,0.0,6.230262846910207,6.230262846910204
1993-08-06,0.039,0.039,0.0284539685200843,0.0284539685200843,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,6.179347839443261,6.179347839443261
1993-08-07,0.039,0.039,0.0271217431972473,0.0271217431972473,0.0,0.0,0.008245375228359997,0.008245375228359997,0.0,0.0,6.117554347345507,6.117554347345507
1993-08-08,0.0,0.0,0.0261794874515279,0.0261794874515279,0.0,0.0,0.24896778050736468,0.24896778050736468,0.0,0.0,6.0563787903057635,6.0563787903057635
1993-08-09,0.0,0.0,0.0258956909174439,0.0258956909174439,0.0,0.0,0.2405503290508717,0.2405503290508717,0.0,0.0,5.995814988972079,5.995814988972079
1993-08-10,0.0,0.0,0.0255836714743077,0.0255836714743077,0.0,0.0,0.3079304623255932,0.3079304623255932,0.0,0.0,5.935856825786038,5.935856825786038
1993-08-11,0.0,0.0,0.0235095245037114,0.0235095245037114,0.0,0.0,0.2985240177294839,0.2985240177294839,0.0,0.0,5.876498244364821,5.876498244364821
1993-08-12,0.0,0.0,0.0222492554679071,0.0222492554679071,0.0,0.0,0.20564201177353425,0.20564201177353425,0.0,0.0,5.817733248889449,5.817733248889449
1993-08-13,0.0,0.0,0.0225708194829129,0.0225708194829129,0.0,0.0,0.3482960575773717,0.3482960575773717,0.0,0.0,5.759555903499149,5.759555903499149
1993-08-14,0.0,0.0,0.0228755027753316,0.0228755027753316,0.0,0.0,0.31097235625057973,0.31097235625057973,0.0,0.0,5.701960331691766,5.701960331691766
1993-08-15,0.0,0.0,0.0193487174181865,0.0193487174181865,0.0,0.0,0.25346349332009055,0.25346349332009055,0.0,0.0,5.644940715730181,5.644940715730181
1993-08-16,0.0,0.0,0.018711345353634,0.018711345353634,0.0,0.0,0.17982511842007098,0.17982511842007098,0.0,0.0,5.5884912960546576,5.5884912960546576
1993-08-17,0.0,0.0,0.0185145068364635,0.0185145068364635,0.0,0.0,0.2989755725104062,0.2989755725104062,0.0,0.0,5.532606370701072,5.532606370701072
1993-08-18,0.0,0.0,0.0183041613711604,0.0183041613711604,0.0,0.0,0.16998546175629325,0.16998546175629325,0.0,0.0,5.477280294724952,5.477280294724952
1993-08-19,0.0,0.0,0.0180649955024474,0.0180649955024474,0.0,0.0,0.017434155759650682,0.017434155759650682,0.0,0.0,5.422507479631285,5.422507479631285
1993-08-20,0.0,0.0,0.0176640483120695,0.0176640483120695,0.0,0.0,0.0676869550003536,0.0676869550003536,0.0,0.0,5.36828239281002,5.36828239281002
1993-08-21,0.0,0.0,0.0172354158162564,0.0172354158162564,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,5.387390342724245,5.387390342724245
1993-08-22,0.0,0.0,0.0168115789342498,0.0168115789342498,0.0,0.0,0.18671857263675373,0.18671857263675373,0.0,0.0,5.333516427349926,5.333516427349926
1993-08-23,0.0,0.0,0.0163722707261265,0.0163722707261265,0.0,0.0,0.1178053404375421,0.1178053404375421,0.0,0.0,5.28018125124882,5.28018125124882
1993-08-24,0.0,0.0,0.0159536774270073,0.0159536774270073,0.0,0.0,0.3720404151589618,0.3720404151589618,0.0,0.0,5.227379427027001,5.227379427027001
1993-08-25,0.0,0.0,0.0155877057916744,0.0155877057916744,0.0,0.0,0.16642976226592943,0.16642976226592943,0.0,0.0,5.175105621164494,5.175105621164494
1993-08-26,0.0,0.0,0.0152787984081769,0.0152787984081769,0.0,0.0,0.2006065325714923,0.2006065325714923,0.0,0.0,5.123354553476536,5.123354553476536
1993-08-27,0.0,0.0,0.0150059431665753,0.0150059431665753,0.0,0.0,0.17006212840083124,0.17006212840083124,0.0,0.0,5.072120996580219,5.072120996580219
1993-08-28,0.0,0.0,0.0147513455612606,0.0147513455612606,0.0,0.0,0.282954566186598,0.282954566186598,0.0,0.0,5.02139977536648,5.02139977536648
1993-08-29,0.0,0.0,0.0145134162774001,0.0145134162774001,0.0,0.0,0.38954436698123573,0.38954436698123573,0.0,0.0,4.971185766477358,4.971185766477358
1993-08-30,0.0,0.0,0.0143039674350023,0.0143039674350023,0.0,0.0,0.38796373157554687,0.38796373157554687,0.0,0.0,4.921473897788483,4.921473897788483
1993-08-31,0.0,0.0,0.0141276326007068,0.0141276326007068,0.0,0.0,0.5316598841606801,0.5316598841606801,0.0,0.0,4.872259147896737,4.872259147896737
1993-09-01,0.0,0.0,0.0130662722608935,0.0130662722608935,0.0,0.0,0.22663461387110817,0.22663461387110817,0.0,0.0,4.823536545613048,4.823536545613048
1993-09-02,0.0,0.0,0.0129359839210239,0.0129359839210239,0.0,0.0,0.0,0.0,0.0,0.0,4.853603292607928,4.853603292607928
1993-09-03,0.0,0.0,0.0128028183094955,0.0128028183094955,0.0,0.0,0.10071413512824923,0.10071413512824923,0.0,0.0,4.805067248918498,4.805067248918498
1993-09-04,0.0,0.0,0.0126747843836251,0.0126747843836251,0.0,0.0,0.31607570074930313,0.31607570074930313,0.0,0.0,4.757016565773595,4.757016565773595
1993-09-05,0.0,0.0,0.0125629042035629,0.0125629042035629,0.0,0.0,0.3329261286331042,0.3329261286331042,0.0,0.0,4.709446389566699,4.709446389566699
1993-09-06,0.0,0.0,0.0124728997103045,0.0124728997103045,0.0,0.0,0.2646840210941386,0.2646840210941386,0.0,0.0,4.6623519152273625,4.6623519152273625
1993-09-07,0.0,0.0,0.0123993910784508,0.0123993910784508,0.0,0.0,0.45069396279753504,0.45069396279753504,0.0,0.0,4.615728385735857,4.615728385735857
1993-09-08,0.0,0.0,0.0123305849994871,0.0123305849994871,0.0,0.0,0.3413647534078419,0.3413647534078419,0.0,0.0,4.5695710916426595,4.5695710916426595
1993-09-09,0.0,0.0,0.0122629437270505,0.0122629437270505,0.0,0.0,0.2979248196318811,0.2979248196318811,0.0,0.0,4.5238753705927515,4.5238753705927515
1993-09-10,0.0,0.0,0.0122009161757076,0.0122009161757076,0.0,0.0,0.37490076321704624,0.37490076321704624,0.0,0.0,4.4786366068546775,4.4786366068546775
1993-09-11,0.0,0.0,0.0121473786787509,0.0121473786787509,0.0,0.0,0.5617266472788622,0.5617266472788622,0.0,0.0,4.433850230854305,4.433850230854305
1993-09-12,0.0,0.0,0.0121056906692113,0.0121056906692113,0.0,0.0,0.5942186262967128,0.5942186262967128,0.0,0.0,4.389511718713256,4.389511718713256
1993-09-13,0.0,0.0,0.0120758062457155,0.0120758062457155,0.0,0.0,0.8319828500854813,0.8319828500854813,0.0,0.0,4.345616591791941,4.345616591791941
1993-09-14,0.0,0.0,0.0120536483330742,0.0120536483330742,0.0,0.0,0.7357353689024058,0.7357353689024058,0.0,0.0,4.12535845496965,4.12535845496965
1993-09-15,0.0,0.0,0.0120349181383375,0.0120349181383375,0.0,0.0,0.5270705195725989,0.5270705195725989,0.0,0.0,4.001347799608218,4.001347799608218
1993-09-16,0.0,0.0,0.0120188144516906,0.0120188144516906,0.0,0.0,0.5606644296922476,0.5606644296922476,0.0,0.0,3.9613343127387464,3.9613343127387464
1993-09-17,0.0,0.0,0.0120066674736443,0.0120066674736443,0.0,0.0,0.575419575775419,0.575419575775419,0.0,0.0,3.9217209608267036,3.9217209608267036
1993-09-18,0.0,0.0,0.0119986926213617,0.0119986926213617,0.0,0.0,0.5077591618570558,0.5077591618570558,0.0,0.0,3.882503742521628,3.882503742521628
1993-09-19,0.0,0.0,0.0119909587162542,0.0119909587162542,0.0,0.0,0.3372990195018615,0.3372990195018615,0.0,0.0,3.843678696486571,3.843678696486571
1993-09-20,0.0,0.0,0.0119810480448555,0.0119810480448555,0.0,0.0,0.3553893305916336,0.3553893305916336,0.0,0.0,3.8052419009979634,3.8052419009979634
1993-09-21,0.0,0.0,0.0119706088988154,0.0119706088988154,0.0,0.0,0.43717007986572365,0.43717007986572365,0.0,0.0,3.7671894735494793,3.7671894735494793
1993-09-22,0.0,0.0,0.0119607574164785,0.0119607574164785,0.0,0.0,0.1837101466774731,0.1837101466774731,0.0,0.0,3.7295175704598647,3.7295175704598647
1993-09-23,0.0,0.0,0.0119516035287737,0.0119516035287737,0.0,0.0,0.1364842620375406,0.1364842620375406,0.0,0.0,3.692222386484687,3.692222386484687
1993-09-24,0.0,0.0,0.0119427046277612,0.0119427046277612,0.0,0.0,0.3955332691158464,0.3955332691158464,0.0,0.0,3.6553001544319677,3.6553001544319677
1993-09-25,0.0,0.0,0.0119330812499485,0.0119330812499485,0.0,0.0,0.25676629796249184,0.25676629796249184,0.0,0.0,3.6187471447816537,3.6187471447816537
1993-09-26,0.0,0.0,0.0119228562654973,0.0119228562654973,0.0,0.0,0.480881478946662,0.480881478946662,0.0,0.0,3.582559665308903,3.582559665308903
1993-09-27,0.0,0.0,0.0119124967357471,0.0119124967357471,0.0,0.0,0.6493277688783199,0.6493277688783199,0.0,0.0,3.5467340607111293,3.5467340607111293
1993-09-28,0.0,0.0,0.0119023055646886,0.0119023055646886,0.0,0.0,0.7346195541962555,0.7346195541962555,0.0,0.0,3.5091310064763492,3.5091310064763492
1993-09-29,0.0,0.0,0.0118925032362872,0.0118925032362872,0.0,0.0,0.461115024466189,0.461115024466189,0.0,0.0,3.386236167198917,3.386236167198917
1993-09-30,0.0,0.0,0.0118832242494445,0.0118832242494445,0.0,0.0,0.49846509830836605,0.49846509830836605,0.0,0.0,3.3523737980176103,3.3523737980176103
1993-10-01,0.0,0.0,0.009483464817616,0.009483464817616,0.0,0.0,1.078096548944497,1.078096548944497,0.0,0.0,3.318850052603209,3.318850052603209
1993-10-02,0.0,0.0,0.00947794675577,0.00947794675577,0.0,0.0,0.9005099818427464,0.9005099818427464,0.0,0.0,2.9869650406520867,2.9869650406520867
1993-10-03,0.0,0.0,0.0094726037076838,0.0094726037076838,0.0,0.0,0.65673320194105,0.65673320194105,0.0,0.0,2.8205247194961567,2.8205247194961567
1993-10-04,0.0,0.0,0.0111721098617802,0.0111721098617802,0.0,0.0,0.6026052443753596,0.6026052443753596,0.0,0.0,2.7923194660463992,2.7923194660463992
1993-10-05,0.0,0.0,0.0096817162110502,0.0096817162110502,0.0,0.0,0.4387340091901706,0.4387340091901706,0.0,0.0,2.764396265193687,2.764396265193687
1993-10-06,0.0,0.0,0.0098166233311279,0.0098166233311279,0.0,0.0,0.5968660292847703,0.5968660292847703,0.0,0.0,2.736752296411425,2.736752296411425
1993-10-07,0.0,0.0,0.0094567535289909,0.0094567535289909,0.0,0.0,0.6039223153885243,0.6039223153885243,0.0,0.0,2.7093847673782885,2.7093847673782885
1993-10-08,0.0,0.0,0.0094534673462863,0.0094534673462863,0.0,0.0,0.8109875957679433,0.8109875957679433,0.0,0.0,2.8395321126340036,2.8395321126340036
1993-10-09,0.0,0.0,0.0094502039148259,0.0094502039148259,0.0,0.0,0.6721196335933042,0.6721196335933042,0.0,0.0,2.762614177682596,2.762614177682596
1993-10-10,0.0,0.0,0.1059382197750692,0.1059382197750692,0.0,0.0,0.6999337321232316,0.6999337321232316,0.0,0.0,2.824564204767059,2.824564204767059
1993-10-11,0.0,0.0,0.0199457870668995,0.0199457870668995,0.0,0.0,0.8398012068064642,0.8398012068064642,0.0,0.0,2.8587001332451307,2.8587001332451307
1993-10-12,0.0,0.0,0.0094659268008857,0.0094659268008857,0.0,0.0,0.8029139152129307,0.8029139152129307,0.0,0.0,2.752968587276808,2.752968587276808
1993-10-13,0.0,0.0,0.0429742266435763,0.0429742266435763,0.0,0.0,0.7626266654063859,0.7626266654063859,0.0,0.0,2.6841243330562308,2.6841243330562308
1993-10-14,0.0,0.0,0.122810902266498,0.122810902266498,0.0,0.0,0.680676289599922,0.680676289599922,0.0,0.0,2.655567328706166,2.655567328706166
1993-10-15,0.0,0.0,0.1894025084125481,0.1894025084125481,0.0,0.0,0.8639172269658607,0.8639172269658607,0.0,0.0,2.7089607000429634,2.7089607000429634
1993-10-16,0.0,0.0,0.1345480187636816,0.1345480187636816,0.0,0.0,0.9286470483667251,0.9286470483667251,0.0,0.0,2.5791131343046807,2.5791131343046807
1993-10-17,0.0,0.0,0.0275640511868034,0.0275640511868034,0.0,0.0,0.8975761455361768,0.8975761455361768,0.0,0.0,2.384535747601387,2.384535747601387
1993-10-18,0.0,0.0,0.0119785009596003,0.0119785009596003,0.0,0.0,0.6643747362648026,0.6643747362648026,0.0,0.0,2.2210292640948963,2.2210292640948963
1993-10-19,0.0,0.0,0.0129651369597887,0.0129651369597887,0.0,0.0,0.7607374914518339,0.7607374914518339,0.0,0.0,2.2907241897036634,2.2907241897036634
1993-10-20,0.0,0.0,0.0344127822439337,0.0344127822439337,0.0,0.0,1.0077297799033067,1.0077297799033067,0.0,0.0,2.264056360185135,2.264056360185135
1993-10-21,0.0,0.0,0.0581144272970695,0.0581144272970695,0.0,0.0,0.9098369281395849,0.9098369281395849,0.0,0.0,1.9903962428281323,1.9903962428281323
1993-10-22,0.0,0.0,0.0341098744387449,0.0341098744387449,0.0,0.0,1.014823552747134,1.014823552747134,0.0,0.0,1.8146289776285698,1.8146289776285698
1993-10-23,0.0,0.0,0.0394580355630155,0.0394580355630155,0.0,0.0,0.8059881734598142,0.8059881734598142,0.0,0.0,1.5338750884503474,1.5338750884503474
1993-10-24,0.0,0.0,0.0122814244616126,0.0122814244616126,0.0,0.0,0.6977507357113635,0.6977507357113635,0.0,0.0,1.4619565787205424,1.4619565787205424
1993-10-25,0.0,0.0,0.0099197663083657,0.0099197663083657,0.0,0.0,0.6764848150786442,0.6764848150786442,0.0,0.0,1.4982755066578333,1.4982755066578333
1993-10-26,0.0,0.0,0.0096958639097564,0.0096958639097564,0.0,0.0,0.7768299944788816,0.7768299944788816,0.0,0.0,1.5558603550988535,1.5558603550988535
1993-10-27,0.0,0.0,0.009590259296587,0.009590259296587,0.0,0.0,0.8086824320803154,0.8086824320803154,0.0,0.0,1.51310002423542,1.51310002423542
1993-10-28,0.0,0.0,0.0094676985766241,0.0094676985766241,0.0,0.0,0.740026777562236,0.740026777562236,0.0,0.0,1.4384872559376845,1.4384872559376845
1993-10-29,0.0,0.0,0.0094711560693092,0.0094711560693092,0.0,0.0,0.7764892729029044,0.7764892729029044,0.0,0.0,1.4325301421713728,1.4325301421713728
1993-10-30,0.0,0.0,0.0094739641280405,0.0094739641280405,0.0,0.0,0.8248565952335811,0.8248565952335811,0.0,0.0,1.3901105331594124,1.3901105331594124
1993-10-31,0.0,0.0,0.0094759834210129,0.0094759834210129,0.0,0.0,0.8017607029566789,0.8017607029566789,0.0,0.0,1.2993236020201382,1.2993236020201382
1993-11-01,0.0,0.0,0.0101718831045309,0.0101718831045309,0.0,0.0,0.6850091445318305,0.6850091445318305,0.0,0.0,1.231632563309394,1.231632563309394
1993-11-02,0.0,0.0,0.0101730389296096,0.0101730389296096,0.0,0.0,0.7682372891125036,0.7682372891125036,0.0,0.0,1.2806930829136027,1.2806930829136027
1993-11-03,0.0,0.0,0.0101737828139861,0.0101737828139861,0.0,0.0,0.7987388437407157,0.7987388437407157,0.0,0.0,1.2465254580136738,1.2465254580136738
1993-11-04,0.0,0.0,0.0101741832122227,0.0101741832122227,0.0,0.0,0.6001160202524898,0.6001160202524898,0.0,0.0,1.1818562786303917,1.1818562786303917
1993-11-05,0.0,0.0,0.010174369613055,0.010174369613055,0.0,0.0,0.46483475706746386,0.46483475706746386,0.0,0.0,1.3158099224352795,1.3158099224352795
1993-11-06,0.0,0.0,0.0101744095084964,0.0101744095084964,0.0,0.0,0.7903205593172896,0.7903205593172896,0.0,0.0,1.5850448288221073,1.5850448288221073
1993-11-07,0.0,0.0,0.0101742731926466,0.0101742731926466,0.0,0.0,0.7843187157747353,0.7843187157747353,0.0,0.0,1.5287939330851108,1.5287939330851108
1993-11-08,0.0,0.0,0.0101739981269816,0.0101739981269816,0.0,0.0,0.70208794101749,0.70208794101749,0.0,0.0,1.4785448810032265,1.4785448810032265
1993-11-09,0.0,0.0,0.01017367743928,0.01017367743928,0.0,0.0,0.7756470846500789,0.7756470846500789,0.0,0.0,1.5105266036069487,1.5105266036069487
1993-11-10,0.0,0.0,0.0482775112811846,0.0482775112811846,0.0,0.0,0.8212030042711668,0.8212030042711668,0.0,0.0,1.4689491826712153,1.4689491826712153
1993-11-11,0.0,0.0,0.1236877007857387,0.1236877007857387,0.0,0.0,0.7874948662858519,0.7874948662858519,0.0,0.0,1.3818158423095728,1.3818158423095728
1993-11-12,0.0,0.0,0.0387135877764892,0.0387135877764892,0.0,0.0,0.5475445802910128,0.5475445802910128,0.0,0.0,1.3283906400529177,1.3283906400529177
1993-11-13,0.0,0.0,0.0104629956052379,0.0104629956052379,0.0,0.0,0.6406688088515984,0.6406688088515984,0.0,0.0,1.5149157233732853,1.5149157233732853
1993-11-14,0.0,0.0,0.0104176738538394,0.0104176738538394,0.0,0.0,0.8542190090340283,0.8542190090340283,0.0,0.0,1.6083165779238495,1.6083165779238495
1993-11-15,0.0,0.0,0.0103541962760331,0.0103541962760331,0.0,0.0,0.6150996110547902,0.6150996110547902,0.0,0.0,1.4881672325611186,1.4881672325611186
1993-11-16,0.0,0.0,0.0150141733389817,0.0150141733389817,0.0,0.0,0.6939689704216299,0.6939689704216299,0.0,0.0,1.6071372849111327,1.6071372849111327
1993-11-17,0.0,0.0,0.0160303939942165,0.0160303939942165,0.0,0.0,0.9545515230060991,0.9545515230060991,0.0,0.0,1.6472379778044814,1.6472379778044814
1993-11-18,0.0,0.0,0.0146083606383432,0.0146083606383432,0.0,0.0,0.6871181921620291,0.6871181921620291,0.0,0.0,1.4267561186072402,1.4267561186072402
1993-11-19,0.0,0.0,0.0102727182576523,0.0102727182576523,0.0,0.0,0.547151690921383,0.547151690921383,0.0,0.0,1.4737075901488979,1.4737075901488979
1993-11-20,0.0,0.0,0.0134069774977998,0.0134069774977998,0.0,0.0,0.7700802629833268,0.7700802629833268,0.0,0.0,1.660625562512505,1.660625562512505
1993-11-21,0.0,0.0,0.0209990573159824,0.0209990573159824,0.0,0.0,0.8631459216855232,0.8631459216855232,0.0,0.0,1.6246149628948325,1.6246149628948325
1993-11-22,0.0,0.0,0.0335801102985527,0.0335801102985527,0.0,0.0,0.8418821620732849,0.8418821620732849,0.0,0.0,1.4955387048640942,1.4955387048640942
1993-11-23,0.0,0.0,0.0143860254016275,0.0143860254016275,0.0,0.0,0.546838863985682,0.546838863985682,0.0,0.0,1.3877262066870943,1.3877262066870943
1993-11-24,0.0,0.0,0.0106812836707043,0.0106812836707043,0.0,0.0,0.8297278800826136,0.8297278800826136,0.0,0.0,1.5749570061783003,1.5749570061783003
1993-11-25,0.0,0.0,0.0102169327055037,0.0102169327055037,0.0,0.0,0.6060274307929772,0.6060274307929772,0.0,0.0,1.4792987897868493,1.4792987897868493
1993-11-26,0.0,0.0,0.0102117354495679,0.0102117354495679,0.0,0.0,0.6327700422062592,0.6327700422062592,0.0,0.0,1.60734102239822,1.60734102239822
1993-11-27,0.0,0.0,0.0110006027906236,0.0110006027906236,0.0,0.0,0.8102381472948191,0.8102381472948191,0.0,0.0,1.7086406433693975,1.7086406433693975
1993-11-28,0.0,0.0,0.0144691529106959,0.0144691529106959,0.0,0.0,0.9115148487385767,0.9115148487385767,0.0,0.0,1.6324721594226324,1.6324721594226324
1993-11-29,0.0,0.0,0.2552502978525808,0.2552502978525808,0.0,0.0,0.691258663254428,0.691258663254428,0.0,0.0,1.455026974429587,1.455026974429587
1993-11-30,0.0,0.0,0.1069779739150843,0.1069779739150843,0.0,0.0,0.6789444220301155,0.6789444220301155,0.0,0.0,1.4978379748247939,1.4978379748247939
1993-12-01,0.0,0.0,0.0131954938845801,0.0131954938845801,0.0,0.0,0.7070310127327208,0.7070310127327208,0.0,0.0,1.5529632163208325,1.5529632163208325
1993-12-02,0.0,0.0,0.0294973247896116,0.0294973247896116,0.0,0.0,0.5518022997158664,0.5518022997158664,0.0,0.0,1.580001867053699,1.580001867053699
1993-12-03,0.0,0.0,0.0812558412700872,0.0812558412700872,0.0,0.0,0.7715093685284429,0.7715093685284429,0.0,0.0,1.7622692303951408,1.7622692303951408
1993-12-04,0.0,0.0,0.0371648189464446,0.0371648189464446,0.0,0.0,0.7463932144005685,0.7463932144005685,0.0,0.0,1.7248295250078711,1.7248295250078711
1993-12-05,0.0,0.0,0.0234789503621267,0.0234789503621267,0.0,0.0,0.7799116773430923,0.7799116773430923,0.0,0.0,1.7125059737760808,1.7125059737760808
1993-12-06,0.0,0.0,0.0187292539509487,0.0187292539509487,0.0,0.0,0.7961062958165023,0.7961062958165023,0.0,0.0,1.666663959704453,1.666663959704453
1993-12-07,0.0,0.0,0.0127880870557571,0.0127880870557571,0.0,0.0,0.8572073087015979,0.8572073087015979,0.0,0.0,1.604627327298377,1.604627327298377
1993-12-08,0.0,0.0,0.04207743653606,0.04207743653606,0.0,0.0,0.9279931959498662,0.9279931959498662,0.0,0.0,1.481489682283034,1.481489682283034
1993-12-09,0.0,0.0,0.0365935590073287,0.0365935590073287,0.0,0.0,0.6148369417637245,0.6148369417637245,0.0,0.0,1.2875661504538112,1.2875661504538112
1993-12-10,0.0,0.0,0.0239702159344721,0.0239702159344721,0.0,0.0,0.6967874737080744,0.6967874737080744,0.0,0.0,1.4067988725436489,1.4067988725436489
1993-12-11,0.0,0.0,0.2176792462069805,0.2176792462069805,0.0,0.0,0.7755664432590973,0.7755664432590973,0.0,0.0,1.4440810626056246,1.4440810626056246
1993-12-12,0.0,0.0,0.1042504840938188,0.1042504840938188,0.0,0.0,0.6603270458701864,0.6603270458701864,0.0,0.0,1.40258428320953,1.40258428320953
1993-12-13,0.0,0.0,0.0119805301932273,0.0119805301932273,0.0,0.0,0.7502334676326126,0.7502334676326126,0.0,0.0,1.4763269010371631,1.4763269010371631
1993-12-14,0.0,0.0,0.0289077485703804,0.0289077485703804,0.0,0.0,0.8034562060626004,0.8034562060626004,0.0,0.0,1.4601630971385768,1.4601630971385768
1993-12-15,0.0,0.0,0.0126554430843334,0.0126554430843334,0.0,0.0,0.9665454287637066,0.9665454287637066,0.0,0.0,1.3907765549654287,1.3907765549654287
1993-12-16,0.0,0.0,0.0120446902336337,0.0120446902336337,0.0,0.0,0.5510770119831013,0.5510770119831013,0.0,0.0,1.15830079061192,1.15830079061192
1993-12-17,0.0,0.0,0.012367030182695,0.012367030182695,0.0,0.0,0.5934301534063273,0.5934301534063273,0.0,0.0,1.3412934426291134,1.3412934426291134
1993-12-18,0.0,0.0,0.0132191006683726,0.0132191006683726,0.0,0.0,0.7654376998419976,0.7654376998419976,0.0,0.0,1.4819329529080483,1.4819329529080483
1993-12-19,0.0,0.0,0.0146466213702597,0.0146466213702597,0.0,0.0,0.7710982610855818,0.7710982610855818,0.0,0.0,1.4505649168215764,1.4505649168215764
1993-12-20,0.0,0.0,0.0154063924829845,0.0154063924829845,0.0,0.0,0.9204779625859159,0.9204779625859159,0.0,0.0,1.413536319574465,1.413536319574465
1993-12-21,0.0,0.0,0.0172031183368307,0.0172031183368307,0.0,0.0,0.8046429503329408,0.8046429503329408,0.0,0.0,1.227128021244574,1.227128021244574
1993-12-22,0.0,0.0,0.0205320468839732,0.0205320468839732,0.0,0.0,0.8823038416250647,0.8823038416250647,0.0,0.0,1.1565547353257426,1.1565547353257426
1993-12-23,0.0,0.0,0.0347392324273533,0.0347392324273533,0.0,0.0,0.6706368932612431,0.6706368932612431,0.0,0.0,1.0083205584468315,1.0083205584468315
1993-12-24,0.0,0.0,0.0725582605273037,0.0725582605273037,0.0,0.0,0.8449016113328005,0.8449016113328005,0.0,0.0,1.0717533297896527,1.0717533297896527
1993-12-25,0.0,0.0,0.0374774055410039,0.0374774055410039,0.0,0.0,0.7648494348253809,0.7648494348253809,0.0,0.0,0.9609213833091798,0.9609213833091798
1993-12-26,0.0,0.0,0.0306968880339247,0.0306968880339247,0.0,0.0,0.6844920155633284,0.6844920155633284,0.0,0.0,0.9301416134050733,0.9301416134050733
1993-12-27,0.0,0.0,0.0287936760518579,0.0287936760518579,0.0,0.0,0.7742015196133253,0.7742015196133253,0.0,0.0,0.9797192626519655,0.9797192626519655
1993-12-28,0.0,0.0,0.0152767162384992,0.0152767162384992,0.0,0.0,0.7534193218077727,0.7534193218077727,0.0,0.0,0.9395874079387562,0.9395874079387562
1993-12-29,0.0,0.0,0.0163096276464122,0.0163096276464122,0.0,0.0,0.7066242800119369,0.7066242800119369,0.0,0.0,0.9202377510744426,0.9202377510744426
1993-12-30,0.0,0.0,0.0195473897333353,0.0195473897333353,0.0,0.0,0.760249318532339,0.760249318532339,0.0,0.0,0.9476831359444873,0.9476831359444873
1993-12-31,0.0,0.0,0.0258748661875795,0.0258748661875795,0.0,0.0,0.7795938040896498,0.7795938040896498,0.0,0.0,0.9215034823527721,0.9215034823527721
1994-01-01,0.0,0.0,0.0209408853327815,0.0209408853327815,0.0,0.0,0.7421396364559212,0.7421396364559212,0.0,0.0,0.8759793433057202,0.8759793433057202
1994-01-02,0.0,0.0,0.0396334284368413,0.0396334284368413,0.0,0.0,0.5677061416009291,0.5677061416009291,0.0,0.0,0.8679093719104739,0.8679093719104739
1994-01-03,0.0,0.0,0.0626240756871988,0.0626240756871988,0.0,0.0,0.7708729271505812,0.7708729271505812,0.0,0.0,1.0342728949975653,1.0342728949975653
1994-01-04,0.0,0.0,0.1264521552398424,0.1264521552398424,0.0,0.0,0.679026325061757,0.679026325061757,0.0,0.0,0.9974696326174439,0.9974696326174439
1994-01-05,0.0,0.0,0.0346965198096071,0.0346965198096071,0.0,0.0,0.7740251507856625,0.7740251507856625,0.0,0.0,1.0525129722028497,1.0525129722028497
1994-01-06,0.0,0.0,0.0114604697381063,0.0114604697381063,0.0,0.0,0.6529890565992834,0.6529890565992834,0.0,0.0,1.01255748615385,1.01255748615385
1994-01-07,0.0,0.0,0.0117043712328511,0.0117043712328511,0.0,0.0,0.8875732676351943,0.8875732676351943,0.0,0.0,1.093638094109609,1.093638094109609
1994-01-08,0.0,0.0,0.0162864123999858,0.0162864123999858,0.0,0.0,0.6602838864054706,0.6602838864054706,0.0,0.0,0.9401344913733052,0.9401344913733052
1994-01-09,0.0,0.0,0.0205610154869709,0.0205610154869709,0.0,0.0,22.043315918948444,22.043315918948444,0.0,0.0,22.301940614484725,22.301940614484725
1994-01-10,0.0,0.0,0.0163570602791224,0.0163570602791224,0.0,0.0,21.984380738457304,21.984380738457304,0.0,0.0,22.280714705100714,22.280714705100714
1994-01-11,0.0,0.0,0.0171100059143202,0.0171100059143202,0.0,0.0,22.055316221643242,22.055316221643242,0.0,0.0,22.31842397612338,22.31842397612338
1994-01-12,0.0,0.0,0.0210073705900623,0.0210073705900623,0.0,0.0,10.494858685220962,10.494858685220962,0.0,0.0,10.845069277022489,10.845069277022489
1994-01-13,0.0,0.0,0.0400289284337116,0.0400289284337116,0.0,0.0,0.6462637933806891,0.6462637933806891,0.0,0.0,1.0842802563775322,1.0842802563775322
1994-01-14,0.0,0.0,0.0430021596400615,0.0430021596400615,0.0,0.0,0.8175694240622795,0.8175694240622795,0.0,0.0,1.172086127376162,1.172086127376162
