node,MID Northside,MID Northside,MID Main,MID Main
IFRs,Baseline,natural_flow,Baseline,natural_flow
Date,,,,
1996-03-16,0.006484282058542328,0.006484282058542328,0.454682751742768,0.454682751742768
1996-03-17,0.006484282058542328,0.006484282058542328,0.454682751742768,0.454682751742768
1996-03-18,0.012968564117084656,0.012968564117084656,0.454682751742768,0.454682751742768
1996-03-19,0.012968564117084656,0.012968564117084656,0.6053138474121512,0.6053138474121512
1996-03-20,0.012968564117084656,0.012968564117084656,1.3054694958013218,1.3054694958013218
1996-03-21,0.012968564117084656,0.012968564117084656,1.3863639731052495,1.3863639731052495
1996-03-22,0.012968564117084656,0.012968564117084656,1.4379690706956867,1.4379690706956867
1996-03-23,0.012968564117084656,0.012968564117084656,1.6276526726497247,1.6276526726497247
1996-03-24,0.04668683082150476,0.04668683082150476,1.6890208968113254,1.6890208968113254
1996-03-25,0.06484282058542327,0.06484282058542327,1.7559680504421622,1.7559680504421622
1996-03-26,0.062249107762006345,0.062249107762006345,1.7559680504421622,1.7559680504421622
1996-03-27,0.06354596417371482,0.06354596417371482,1.7559680504421622,1.7559680504421622
1996-03-28,0.06873338982054866,0.06873338982054866,1.7559680504421622,1.7559680504421622
1996-03-29,0.07003024623225713,0.07003024623225713,1.7559680504421622,1.7559680504421622
1996-03-30,0.07651452829079947,0.07651452829079947,1.6151000813439425,1.6151000813439425
1996-03-31,0.08170195393763333,0.08170195393763333,1.6234684755477973,1.6234684755477973
1996-04-01,0.08688937958446719,0.08688937958446719,1.5816265045285243,1.5816265045285243
1996-04-02,0.06873338982054866,0.06873338982054866,1.54117926587656,1.54117926587656
1996-04-03,0.06873338982054866,0.06873338982054866,1.3738113817994677,1.3738113817994677
1996-04-04,0.07392081546738254,0.07392081546738254,1.3556798610244494,1.3556798610244494
1996-04-05,0.07521767187909101,0.07521767187909101,1.376600846534086,1.376600846534086
1996-04-06,0.07262395905567408,0.07262395905567408,1.376600846534086,1.376600846534086
1996-04-07,0.07262395905567408,0.07262395905567408,1.4658637180418685,1.4658637180418685
1996-04-08,0.07262395905567408,0.07262395905567408,1.4895741682861232,1.4895741682861232
1996-04-09,0.06484282058542327,0.06484282058542327,1.2580485953128122,1.2580485953128122
1996-04-10,0.07781138470250792,0.07781138470250792,1.1687857238050294,1.1687857238050294
1996-04-11,0.08040509752592487,0.08040509752592487,1.2022593006204478,1.2022593006204478
1996-04-12,0.09207680523130105,0.09207680523130105,1.1966803711512115,1.1966803711512115
1996-04-13,0.07651452829079947,0.07651452829079947,1.2608380600474303,1.2608380600474303
1996-04-14,0.07651452829079947,0.07651452829079947,1.0809175846645558,1.0809175846645558
1996-04-15,0.06484282058542327,0.06484282058542327,0.9777073894836822,0.9777073894836822
1996-04-16,0.06484282058542327,0.06484282058542327,1.0530229373183737,1.0530229373183737
1996-04-17,0.06484282058542327,0.06484282058542327,1.0864965141337921,1.0864965141337921
1996-04-18,0.06484282058542327,0.06484282058542327,1.108812232010738,1.108812232010738
